Tiempo ,CONTROL,VELOCIDA,REFERENC
9.88,3.814,3.593,4
9.885,3.894,3.537,4
9.89,3.842,3.618,4
9.895,3.939,3.543,4
9.9,3.929,3.58,4
9.905,3.94,3.595,4
9.91,3.994,3.565,4
9.915,4.003,3.582,4
9.92,4.015,3.595,4
9.925,4.057,3.577,4
9.93,4.105,3.555,4
9.935,4.084,3.602,4
9.94,4.208,3.503,4
9.945,4.13,3.61,4
9.95,4.201,3.562,4
9.955,4.235,3.555,4
9.96,4.184,3.632,4
9.965,4.254,3.585,4
9.97,4.261,3.602,4
9.975,4.245,3.632,4
9.98,4.256,3.62,4
9.985,4.256,3.62,4
9.99,4.228,3.65,4
9.995,4.226,3.652,4
10,4.223,3.655,4
10.005,4.195,3.685,4
10.01,4.2,3.68,4
10.015,4.188,3.693,4
10.02,4.155,3.728,4
10.025,4.191,3.69,4
10.03,4.186,3.695,4
10.035,4.127,3.758,4
10.04,4.167,3.715,4
10.045,4.216,3.663,4
10.05,4.134,3.75,4
10.055,4.141,3.742,4
10.06,4.212,3.668,4
10.065,4.167,3.715,4
10.07,4.146,3.737,4
10.075,4.193,3.688,4
10.08,4.195,3.685,4
10.085,4.177,3.705,4
10.09,4.195,3.685,4
10.095,4.205,3.675,4
10.1,4.202,3.677,4
10.105,4.209,3.67,4
10.11,4.214,3.665,4
10.115,4.219,3.66,4
10.12,4.233,3.645,4
10.125,4.247,3.63,4
10.13,4.24,3.638,4
10.135,4.275,3.6,4
10.14,4.287,3.587,4
10.145,4.259,3.618,4
10.15,4.357,3.512,4
10.155,4.284,3.59,4
10.16,4.329,3.543,4
10.165,4.373,3.495,4
10.17,4.364,3.505,4
10.175,4.402,3.465,4
10.18,4.472,3.39,4
10.185,4.444,3.42,4
10.19,4.488,3.372,4
10.195,4.514,3.345,4
10.2,4.533,3.325,4
10.205,4.575,3.28,4
10.21,4.561,3.295,4
10.215,4.627,3.225,4
10.22,4.627,3.225,4
10.225,4.688,3.16,4
10.23,4.725,3.12,4
10.235,4.723,3.122,4
10.24,4.781,3.06,4
10.245,4.765,3.077,4
10.25,4.807,3.033,4
10.255,4.793,3.047,4
10.26,4.873,2.962,4
10.265,4.898,2.935,4
10.27,4.924,2.908,4
10.275,4.95,2.88,4
10.28,5.025,2.8,4
10.285,5.037,2.787,4
10.29,5.084,2.738,4
10.295,5.112,2.707,4
10.3,5.196,2.618,4
10.305,5.222,2.59,4
10.31,5.25,2.56,4
10.315,5.283,2.525,4
10.32,5.381,2.42,4
10.325,5.419,2.38,4
10.33,5.498,2.295,4
10.335,5.505,2.288,4
10.34,5.573,2.215,4
10.345,5.658,2.125,4
10.35,5.716,2.062,4
10.355,5.763,2.013,4
10.36,5.81,1.963,4
10.365,5.845,1.925,4
10.37,5.955,1.808,4
10.375,6.002,1.758,4
10.38,6.028,1.73,4
10.385,6.094,1.66,4
10.39,6.136,1.615,4
10.395,6.173,1.575,4
10.4,6.237,1.507,4
10.405,6.316,1.423,4
10.41,6.373,1.363,4
10.415,6.401,1.332,4
10.42,6.455,1.275,4
10.425,6.511,1.215,4
10.43,6.562,1.16,4
10.435,6.577,1.145,4
10.44,6.668,1.048,4
10.445,6.708,1.005,4
10.45,6.771,0.938,4
10.455,6.827,0.878,4
10.46,6.877,0.825,4
10.465,6.914,0.785,4
10.47,6.928,0.77,4
10.475,6.93,0.768,4
10.48,6.966,0.73,4
10.485,7.008,0.685,4
10.49,7.05,0.64,4
10.495,7.085,0.602,4
10.5,7.097,0.59,4
10.505,7.102,0.585,4
10.51,7.13,0.555,4
10.515,7.188,0.493,4
10.52,7.212,0.468,4
10.525,7.209,0.47,4
10.53,7.219,0.46,4
10.535,7.219,0.46,4
10.54,7.247,0.43,4
10.545,7.268,0.407,4
10.55,7.289,0.385,4
10.555,7.308,0.365,4
10.56,7.312,0.36,4
10.565,7.327,0.345,4
10.57,7.324,0.347,4
10.575,7.312,0.36,4
10.58,7.312,0.36,4
10.585,7.284,0.39,4
10.59,7.266,0.41,4
10.595,7.221,0.457,4
10.6,7.17,0.512,4
10.605,7.08,0.608,4
10.61,6.984,0.71,4
10.615,6.898,0.803,4
10.62,6.776,0.933,4
10.625,6.623,1.095,4
10.63,6.488,1.24,4
10.635,6.319,1.42,4
10.64,6.171,1.577,4
10.645,6.012,1.747,4
10.65,5.857,1.912,4
10.655,5.691,2.09,4
10.66,5.527,2.265,4
10.665,5.4,2.4,4
10.67,5.262,2.548,4
10.675,5.095,2.725,4
10.68,5.051,2.773,4
10.685,4.894,2.94,4
10.69,4.826,3.013,4
10.695,4.737,3.108,4
10.7,4.641,3.21,4
10.705,4.58,3.275,4
10.71,4.467,3.395,4
10.715,4.451,3.412,4
10.72,4.338,3.533,4
10.725,4.27,3.605,4
10.73,4.209,3.67,4
10.735,4.155,3.728,4
10.74,4.085,3.803,4
10.745,4.052,3.837,4
10.75,3.996,3.898,4
10.755,3.914,3.985,4
10.76,3.907,3.993,4
10.765,3.9,4,4
10.77,3.82,4.08,4
10.775,3.741,4.155,4
10.78,3.751,4.135,4
10.785,3.758,4.12,4
10.79,3.661,4.21,4
10.795,3.611,4.247,4
10.8,3.611,4.233,4
10.805,3.575,4.255,4
10.81,3.587,4.227,4
10.815,3.479,4.322,4
10.82,3.464,4.318,4
10.825,3.463,4.3,4
10.83,3.465,4.28,4
10.835,3.393,4.335,4
10.84,3.35,4.358,4
10.845,3.309,4.378,4
10.85,3.359,4.305,4
10.855,3.315,4.33,4
10.86,3.276,4.35,4
10.865,3.227,4.378,4
10.87,3.249,4.332,4
10.875,3.222,4.34,4
10.88,3.256,4.285,4
10.885,3.147,4.378,4
10.89,3.164,4.338,4
10.895,3.169,4.312,4
10.9,3.195,4.267,4
10.905,3.142,4.305,4
10.91,3.108,4.32,4
10.915,3.082,4.327,4
10.92,3.147,4.243,4
10.925,3.11,4.265,4
10.93,3.094,4.265,4
10.935,3.033,4.31,4
10.94,3.072,4.253,4
10.945,3.059,4.25,4
10.95,3.059,4.235,4
10.955,3.005,4.275,4
10.96,2.974,4.29,4
10.965,3.046,4.2,4
10.97,3.009,4.225,4
10.975,2.958,4.263,4
10.98,2.975,4.23,4
10.985,2.961,4.23,4
10.99,3.012,4.165,4
10.995,2.938,4.23,4
11,2.916,4.238,4
11.005,2.924,4.215,4
11.01,2.926,4.2,4
11.015,2.952,4.162,4
11.02,2.9,4.205,4
11.025,2.86,4.233,4
11.03,2.933,4.145,4
11.035,2.95,4.12,4
11.04,2.845,4.218,4
11.045,2.865,4.185,4
11.05,2.928,4.11,4
11.055,2.902,4.13,4
11.06,2.837,4.188,4
11.065,2.865,4.148,4
11.07,2.901,4.102,4
11.075,2.885,4.113,4
11.08,2.831,4.16,4
11.085,2.866,4.115,4
11.09,2.887,4.088,4
11.095,2.874,4.095,4
11.1,2.816,4.148,4
11.105,2.842,4.113,4
11.11,2.888,4.06,4
11.115,2.877,4.068,4
11.12,2.79,4.15,4
11.125,2.816,4.115,4
11.13,2.889,4.035,4
11.135,2.892,4.03,4
11.14,2.805,4.115,4
11.145,2.801,4.113,4
11.15,2.857,4.05,4
11.155,2.873,4.03,4
11.16,2.842,4.06,4
11.165,2.831,4.068,4
11.17,2.847,4.047,4
11.175,2.834,4.057,4
11.18,2.82,4.068,4
11.185,2.859,4.025,4
11.19,2.9,3.983,4
11.195,2.851,4.033,4
11.2,2.811,4.07,4
11.205,2.832,4.045,4
11.21,2.854,4.02,4
11.215,2.803,4.07,4
11.22,2.829,4.04,4
11.225,2.874,3.993,4
11.23,2.879,3.988,4
11.235,2.795,4.072,4
11.24,2.794,4.07,4
11.245,2.844,4.015,4
11.25,2.843,4.015,4
11.255,2.817,4.04,4
11.26,2.855,4,4
11.265,2.895,3.96,4
11.27,2.842,4.015,4
11.275,2.822,4.035,4
11.28,2.844,4.01,4
11.285,2.854,4,4
11.29,2.789,4.065,4
11.295,2.81,4.04,4
11.3,2.865,3.983,4
11.305,2.873,3.975,4
11.31,2.835,4.015,4
11.315,2.839,4.01,4
11.32,2.861,3.988,4
11.325,2.844,4.005,4
11.33,2.812,4.037,4
11.335,2.839,4.008,4
11.34,2.861,3.985,4
11.345,2.815,4.033,4
11.35,2.828,4.017,4
11.355,2.877,3.967,4
11.36,2.891,3.955,4
11.365,2.826,4.023,4
11.37,2.82,4.027,4
11.375,2.848,3.997,4
11.38,2.838,4.008,4
11.385,2.811,4.035,4
11.39,2.846,3.997,4
11.395,2.871,3.972,4
11.4,2.828,4.017,4
11.405,2.842,4.003,4
11.41,2.876,3.967,4
11.415,2.888,3.957,4
11.42,2.819,4.03,4
11.425,2.819,4.027,4
11.43,2.848,3.997,4
11.435,2.84,4.005,4
11.44,2.815,4.03,4
11.445,2.856,3.988,4
11.45,2.879,3.965,4
11.455,2.831,4.015,4
11.46,2.848,3.997,4
11.465,2.885,3.96,4
11.47,2.885,3.963,4
11.475,2.825,4.025,4
11.48,2.821,4.027,4
11.485,2.852,3.995,4
11.49,2.847,4,4
11.495,2.825,4.023,4
11.5,2.856,3.99,4
11.505,2.884,3.963,4
11.51,2.839,4.01,4
11.515,2.848,4,4
11.52,2.885,3.963,4
11.525,2.898,3.952,4
11.53,2.828,4.025,4
11.535,2.814,4.037,4
11.54,2.854,3.995,4
11.545,2.852,3.997,4
11.55,2.825,4.025,4
11.555,2.863,3.985,4
11.56,2.894,3.955,4
11.565,2.842,4.01,4
11.57,2.846,4.005,4
11.575,2.886,3.965,4
11.58,2.893,3.96,4
11.585,2.815,4.04,4
11.59,2.816,4.037,4
11.595,2.853,3.997,4
11.6,2.848,4.003,4
11.605,2.828,4.023,4
11.61,2.869,3.98,4
11.615,2.908,3.943,4
11.62,2.847,4.008,4
11.625,2.854,4,4
11.63,2.884,3.97,4
11.635,2.88,3.975,4
11.64,2.81,4.047,4
11.645,2.814,4.04,4
11.65,2.857,3.995,4
11.655,2.857,3.995,4
11.66,2.845,4.008,4
11.665,2.874,3.977,4
11.67,2.915,3.938,4
11.675,2.857,4,4
11.68,2.849,4.008,4
11.685,2.866,3.99,4
11.69,2.872,3.985,4
11.695,2.808,4.05,4
11.7,2.818,4.037,4
11.705,2.868,3.985,4
11.71,2.884,3.97,4
11.715,2.85,4.005,4
11.72,2.873,3.983,4
11.725,2.918,3.938,4
11.73,2.867,3.993,4
11.735,2.828,4.033,4
11.74,2.858,4,4
11.745,2.873,3.985,4
11.75,2.809,4.05,4
11.755,2.831,4.025,4
11.76,2.89,3.965,4
11.765,2.897,3.96,4
11.77,2.852,4.008,4
11.775,2.864,3.995,4
11.78,2.894,3.965,4
11.785,2.854,4.008,4
11.79,2.826,4.035,4
11.795,2.864,3.995,4
11.8,2.886,3.972,4
11.805,2.833,4.027,4
11.81,2.861,3.997,4
11.815,2.897,3.963,4
11.82,2.904,3.957,4
11.825,2.834,4.03,4
11.83,2.827,4.035,4
11.835,2.865,3.995,4
11.84,2.858,4.003,4
11.845,2.835,4.025,4
11.85,2.874,3.985,4
11.855,2.909,3.95,4
11.86,2.87,3.993,4
11.865,2.868,3.995,4
11.87,2.891,3.972,4
11.875,2.882,3.983,4
11.88,2.816,4.05,4
11.885,2.816,4.047,4
11.89,2.873,3.988,4
11.895,2.881,3.98,4
11.9,2.852,4.01,4
11.905,2.881,3.98,4
11.91,2.918,3.945,4
11.915,2.869,3.997,4
11.92,2.849,4.017,4
11.925,2.87,3.995,4
11.93,2.878,3.988,4
11.935,2.816,4.05,4
11.94,2.833,4.03,4
11.945,2.894,3.967,4
11.95,2.908,3.955,4
11.955,2.861,4.005,4
11.96,2.853,4.012,4
11.965,2.882,3.983,4
11.97,2.859,4.008,4
11.975,2.833,4.033,4
11.98,2.869,3.995,4
11.985,2.894,3.97,4
11.99,2.858,4.008,4
11.995,2.868,3.997,4
12,2.898,3.967,4
12.005,2.905,3.963,4
12.01,2.832,4.037,4
12.015,2.823,4.045,4
12.02,2.865,4,4
12.025,2.872,3.993,4
12.03,2.853,4.012,4
12.035,2.877,3.988,4
12.04,2.932,3.932,4
12.045,2.877,3.993,4
12.05,2.845,4.025,4
12.055,2.873,3.995,4
12.06,2.886,3.983,4
12.065,2.815,4.055,4
12.07,2.841,4.025,4
12.075,2.902,3.963,4
12.08,2.914,3.952,4
12.085,2.857,4.012,4
12.09,2.849,4.02,4
12.095,2.888,3.98,4
12.1,2.857,4.012,4
12.105,2.838,4.03,4
12.11,2.879,3.988,4
12.115,2.912,3.955,4
12.12,2.87,4,4
12.125,2.882,3.988,4
12.13,2.898,3.972,4
12.135,2.89,3.983,4
12.14,2.829,4.045,4
12.145,2.826,4.045,4
12.15,2.873,3.995,4
12.155,2.891,3.977,4
12.16,2.865,4.005,4
12.165,2.882,3.988,4
12.17,2.91,3.96,4
12.175,2.885,3.988,4
12.18,2.843,4.03,4
12.185,2.871,4,4
12.19,2.886,3.985,4
12.195,2.842,4.03,4
12.2,2.861,4.01,4
12.205,2.91,3.96,4
12.21,2.917,3.955,4
12.215,2.843,4.033,4
12.22,2.833,4.04,4
12.225,2.878,3.993,4
12.23,2.871,4,4
12.235,2.851,4.02,4
12.24,2.89,3.98,4
12.245,2.936,3.935,4
12.25,2.878,3.997,4
12.255,2.86,4.015,4
12.26,2.879,3.995,4
12.265,2.887,3.988,4
12.27,2.823,4.053,4
12.275,2.852,4.02,4
12.28,2.903,3.967,4
12.285,2.918,3.955,4
12.29,2.863,4.012,4
12.295,2.857,4.017,4
12.3,2.884,3.99,4
12.305,2.867,4.008,4
12.31,2.842,4.033,4
12.315,2.882,3.99,4
12.32,2.92,3.952,4
12.325,2.88,3.995,4
12.33,2.873,4.003,4
12.335,2.891,3.985,4
12.34,2.892,3.985,4
12.345,2.825,4.053,4
12.35,2.832,4.043,4
12.355,2.892,3.98,4
12.36,2.91,3.963,4
12.365,2.865,4.01,4
12.37,2.867,4.008,4
12.375,2.894,3.98,4
12.38,2.868,4.008,4
12.385,2.833,4.043,4
12.39,2.877,3.995,4
12.395,2.91,3.963,4
12.4,2.87,4.005,4
12.405,2.875,4,4
12.41,2.897,3.977,4
12.415,2.893,3.983,4
12.42,2.817,4.06,4
12.425,2.833,4.04,4
12.43,2.883,3.988,4
12.435,2.902,3.97,4
12.44,2.871,4.003,4
12.445,2.871,4.003,4
12.45,2.901,3.972,4
12.455,2.865,4.01,4
12.46,2.834,4.04,4
12.465,2.869,4.003,4
12.47,2.904,3.967,4
12.475,2.864,4.01,4
12.48,2.886,3.988,4
12.485,2.894,3.98,4
12.49,2.895,3.98,4
12.495,2.826,4.05,4
12.5,2.826,4.047,4
12.505,2.885,3.985,4
12.51,2.901,3.97,4
12.515,2.866,4.008,4
12.52,2.875,3.997,4
12.525,2.898,3.975,4
12.53,2.867,4.008,4
12.535,2.836,4.037,4
12.54,2.874,3.997,4
12.545,2.897,3.975,4
12.55,2.858,4.015,4
12.555,2.875,3.997,4
12.56,2.902,3.97,4
12.565,2.897,3.977,4
12.57,2.818,4.057,4
12.575,2.83,4.043,4
12.58,2.875,3.995,4
12.585,2.89,3.98,4
12.59,2.876,3.995,4
12.595,2.889,3.983,4
12.6,2.92,3.952,4
12.605,2.873,4.003,4
12.61,2.84,4.035,4
12.615,2.866,4.008,4
12.62,2.895,3.977,4
12.625,2.852,4.023,4
12.63,2.875,3.997,4
12.635,2.905,3.967,4
12.64,2.91,3.965,4
12.645,2.827,4.05,4
12.65,2.829,4.045,4
12.655,2.879,3.993,4
12.66,2.882,3.99,4
12.665,2.86,4.012,4
12.67,2.889,3.983,4
12.675,2.915,3.957,4
12.68,2.87,4.005,4
12.685,2.847,4.027,4
12.69,2.883,3.99,4
12.695,2.886,3.988,4
12.7,2.842,4.033,4
12.705,2.868,4.005,4
12.71,2.91,3.963,4
12.715,2.909,3.965,4
12.72,2.837,4.04,4
12.725,2.837,4.037,4
12.73,2.869,4.003,4
12.735,2.872,4,4
12.74,2.859,4.012,4
12.745,2.893,3.977,4
12.75,2.937,3.935,4
12.755,2.881,3.995,4
12.76,2.859,4.017,4
12.765,2.871,4.005,4
12.77,2.878,3.997,4
12.775,2.828,4.047,4
12.78,2.85,4.023,4
12.785,2.911,3.96,4
12.79,2.926,3.947,4
12.795,2.859,4.017,4
12.8,2.851,4.025,4
12.805,2.889,3.985,4
12.81,2.863,4.012,4
12.815,2.839,4.035,4
12.82,2.882,3.99,4
12.825,2.92,3.952,4
12.83,2.873,4.003,4
12.835,2.875,4,4
12.84,2.903,3.972,4
12.845,2.89,3.988,4
12.85,2.823,4.055,4
12.855,2.84,4.035,4
12.86,2.895,3.977,4
12.865,2.901,3.972,4
12.87,2.868,4.008,4
12.875,2.88,3.995,4
12.88,2.898,3.977,4
12.885,2.872,4.005,4
12.89,2.844,4.033,4
12.895,2.877,3.997,4
12.9,2.9,3.975,4
12.905,2.849,4.027,4
12.91,2.874,4,4
12.915,2.914,3.96,4
12.92,2.909,3.967,4
12.925,2.829,4.05,4
12.93,2.831,4.045,4
12.935,2.878,3.995,4
12.94,2.878,3.995,4
12.945,2.859,4.015,4
12.95,2.895,3.977,4
12.955,2.941,3.932,4
12.96,2.883,3.995,4
12.965,2.854,4.025,4
12.97,2.882,3.995,4
12.975,2.882,3.995,4
12.98,2.82,4.057,4
12.985,2.852,4.023,4
12.99,2.908,3.965,4
12.995,2.917,3.957,4
13,2.86,4.017,4
13.005,2.864,4.012,4
13.01,2.896,3.98,4
13.015,2.867,4.01,4
13.02,2.839,4.037,4
13.025,2.879,3.995,4
13.03,2.912,3.963,4
13.035,2.867,4.01,4
13.04,2.878,3.997,4
13.045,2.906,3.97,4
13.05,2.908,3.97,4
13.055,2.827,4.053,4
13.06,2.829,4.047,4
13.065,2.876,3.997,4
13.07,2.886,3.988,4
13.075,2.857,4.017,4
13.08,2.881,3.993,4
13.085,2.921,3.952,4
13.09,2.874,4.003,4
13.095,2.847,4.03,4
13.1,2.87,4.005,4
13.105,2.89,3.985,4
13.11,2.828,4.047,4
13.115,2.848,4.025,4
13.12,2.909,3.963,4
13.125,2.918,3.955,4
13.13,2.846,4.03,4
13.135,2.852,4.023,4
13.14,2.875,3.997,4
13.145,2.858,4.015,4
13.15,2.837,4.035,4
13.155,2.88,3.99,4
13.16,2.906,3.965,4
13.165,2.86,4.012,4
13.17,2.87,4.003,4
13.175,2.904,3.967,4
13.18,2.891,3.983,4
13.185,2.823,4.053,4
13.19,2.824,4.047,4
13.195,2.861,4.008,4
13.2,2.873,3.995,4
13.205,2.856,4.012,4
13.21,2.885,3.983,4
13.215,2.929,3.94,4
13.22,2.873,4,4
13.225,2.85,4.023,4
13.23,2.864,4.008,4
13.235,2.876,3.995,4
13.24,2.819,4.053,4
13.245,2.833,4.035,4
13.25,2.896,3.97,4
13.255,2.913,3.955,4
13.26,2.863,4.008,4
13.265,2.865,4.005,4
13.27,2.902,3.967,4
13.275,2.862,4.01,4
13.28,2.824,4.047,4
13.285,2.863,4.005,4
13.29,2.888,3.98,4
13.295,2.834,4.035,4
13.3,2.862,4.005,4
13.305,2.904,3.963,4
13.31,2.901,3.967,4
13.315,2.838,4.033,4
13.32,2.834,4.035,4
13.325,2.869,3.997,4
13.33,2.859,4.008,4
13.335,2.832,4.035,4
13.34,2.874,3.99,4
13.345,2.9,3.965,4
13.35,2.862,4.005,4
13.355,2.874,3.993,4
13.36,2.89,3.977,4
13.365,2.889,3.98,4
13.37,2.812,4.057,4
13.375,2.821,4.045,4
13.38,2.871,3.993,4
13.385,2.872,3.993,4
13.39,2.85,4.015,4
13.395,2.879,3.985,4
13.4,2.912,3.952,4
13.405,2.87,3.997,4
13.41,2.86,4.008,4
13.415,2.875,3.993,4
13.42,2.88,3.988,4
13.425,2.808,4.06,4
13.43,2.827,4.037,4
13.435,2.885,3.977,4
13.44,2.889,3.975,4
13.445,2.85,4.015,4
13.45,2.874,3.99,4
13.455,2.905,3.96,4
13.46,2.862,4.005,4
13.465,2.84,4.027,4
13.47,2.873,3.993,4
13.475,2.873,3.993,4
13.48,2.816,4.05,4
13.485,2.836,4.027,4
13.49,2.894,3.967,4
13.495,2.896,3.967,4
13.5,2.856,4.01,4
13.505,2.867,3.997,4
13.51,2.883,3.983,4
13.515,2.856,4.01,4
13.52,2.838,4.027,4
13.525,2.861,4.003,4
13.53,2.876,3.988,4
13.535,2.822,4.043,4
13.54,2.85,4.012,4
13.545,2.896,3.965,4
13.55,2.906,3.957,4
13.555,2.848,4.017,4
13.56,2.845,4.02,4
13.565,2.874,3.99,4
13.57,2.859,4.005,4
13.575,2.822,4.043,4
13.58,2.869,3.993,4
13.585,2.887,3.975,4
13.59,2.836,4.027,4
13.595,2.849,4.012,4
13.6,2.896,3.965,4
13.605,2.905,3.957,4
13.61,2.838,4.027,4
13.615,2.832,4.033,4
13.62,2.869,3.993,4
13.625,2.855,4.008,4
13.63,2.827,4.035,4
13.635,2.872,3.988,4
13.64,2.896,3.965,4
13.645,2.838,4.025,4
13.65,2.854,4.008,4
13.655,2.901,3.96,4
13.66,2.903,3.96,4
13.665,2.831,4.035,4
13.67,2.829,4.035,4
13.675,2.864,3.997,4
13.68,2.854,4.008,4
13.685,2.834,4.027,4
13.69,2.869,3.99,4
13.695,2.9,3.96,4
13.7,2.845,4.017,4
13.705,2.861,4,4
13.71,2.894,3.967,4
13.715,2.906,3.957,4
13.72,2.828,4.037,4
13.725,2.824,4.04,4
13.73,2.859,4.003,4
13.735,2.856,4.005,4
13.74,2.833,4.027,4
13.745,2.874,3.985,4
13.75,2.905,3.955,4
13.755,2.855,4.008,4
13.76,2.857,4.005,4
13.765,2.894,3.967,4
13.77,2.899,3.965,4
13.775,2.819,4.047,4
13.78,2.818,4.045,4
13.785,2.865,3.995,4
13.79,2.856,4.005,4
13.795,2.833,4.027,4
13.8,2.876,3.983,4
13.805,2.91,3.95,4
13.81,2.853,4.01,4
13.815,2.862,4,4
13.82,2.892,3.97,4
13.825,2.894,3.97,4
13.83,2.824,4.043,4
13.835,2.823,4.04,4
13.84,2.858,4.003,4
13.845,2.858,4.003,4
13.85,2.843,4.017,4
13.855,2.877,3.983,4
13.86,2.908,3.952,4
13.865,2.859,4.005,4
13.87,2.866,3.997,4
13.875,2.891,3.972,4
13.88,2.887,3.977,4
13.885,2.821,4.045,4
13.89,2.824,4.04,4
13.895,2.861,4,4
13.9,2.861,4,4
13.905,2.841,4.02,4
13.91,2.87,3.99,4
13.915,2.913,3.947,4
13.92,2.866,3.997,4
13.925,2.861,4.003,4
13.93,2.889,3.975,4
13.935,2.895,3.97,4
13.94,2.812,4.055,4
13.945,2.816,4.047,4
13.95,2.868,3.993,4
13.955,2.866,3.995,4
13.96,2.842,4.02,4
13.965,2.885,3.975,4
13.97,2.922,3.94,4
13.975,2.863,4.003,4
13.98,2.863,4.003,4
13.985,2.89,3.975,4
13.99,2.889,3.977,4
13.995,2.811,4.057,4
14,2.827,4.037,4
14.005,2.872,3.99,4
14.01,2.871,3.993,4
14.015,2.851,4.012,4
14.02,2.888,3.975,4
14.025,2.929,3.935,4
14.03,2.868,4,4
14.035,2.863,4.005,4
14.04,2.878,3.99,4
14.045,2.886,3.983,4
14.05,2.815,4.055,4
14.055,2.831,4.035,4
14.06,2.877,3.988,4
14.065,2.89,3.975,4
14.07,2.861,4.005,4
14.075,2.884,3.983,4
14.08,2.929,3.938,4
14.085,2.876,3.995,4
14.09,2.849,4.023,4
14.095,2.875,3.995,4
14.1,2.883,3.988,4
14.105,2.816,4.055,4
14.11,2.833,4.035,4
14.115,2.888,3.977,4
14.12,2.902,3.965,4
14.125,2.856,4.012,4
14.13,2.873,3.995,4
14.135,2.913,3.955,4
14.14,2.861,4.01,4
14.145,2.833,4.037,4
14.15,2.868,4,4
14.155,2.881,3.988,4
14.16,2.822,4.047,4
14.165,2.854,4.012,4
14.17,2.895,3.97,4
14.175,2.91,3.957,4
14.18,2.852,4.017,4
14.185,2.851,4.017,4
14.19,2.893,3.975,4
14.195,2.857,4.012,4
14.2,2.839,4.03,4
14.205,2.872,3.995,4
14.21,2.897,3.97,4
14.215,2.854,4.015,4
14.22,2.865,4.003,4
14.225,2.898,3.97,4
14.23,2.912,3.957,4
14.235,2.84,4.033,4
14.24,2.833,4.037,4
14.245,2.875,3.993,4
14.25,2.866,4.003,4
14.255,2.843,4.025,4
14.26,2.882,3.985,4
14.265,2.925,3.943,4
14.27,2.871,4,4
14.275,2.869,4.003,4
14.28,2.896,3.975,4
14.285,2.897,3.975,4
14.29,2.824,4.05,4
14.295,2.826,4.045,4
14.3,2.883,3.985,4
14.305,2.884,3.985,4
14.31,2.86,4.01,4
14.315,2.889,3.98,4
14.32,2.92,3.95,4
14.325,2.874,4,4
14.33,2.859,4.015,4
14.335,2.883,3.99,4
14.34,2.883,3.99,4
14.345,2.824,4.05,4
14.35,2.836,4.035,4
14.355,2.896,3.972,4
14.36,2.91,3.96,4
14.365,2.87,4.003,4
14.37,2.868,4.005,4
14.375,2.897,3.975,4
14.38,2.866,4.008,4
14.385,2.846,4.027,4
14.39,2.869,4.003,4
14.395,2.889,3.983,4
14.4,2.85,4.023,4
14.405,2.864,4.008,4
14.41,2.916,3.955,4
14.415,2.926,3.947,4
14.42,2.854,4.023,4
14.425,2.845,4.03,4
14.43,2.876,3.997,4
14.435,2.864,4.01,4
14.44,2.843,4.03,4
14.445,2.886,3.985,4
14.45,2.925,3.947,4
14.455,2.873,4.003,4
14.46,2.878,3.997,4
14.465,2.908,3.967,4
14.47,2.897,3.98,4
14.475,2.826,4.053,4
14.48,2.835,4.04,4
14.485,2.88,3.993,4
14.49,2.888,3.985,4
14.495,2.869,4.005,4
14.5,2.894,3.98,4
14.505,2.938,3.938,4
14.51,2.879,4,4
14.515,2.861,4.017,4
14.52,2.88,3.997,4
14.525,2.893,3.985,4
14.53,2.829,4.05,4
14.535,2.851,4.025,4
14.54,2.907,3.967,4
14.545,2.924,3.952,4
14.55,2.869,4.01,4
14.555,2.869,4.01,4
14.56,2.903,3.975,4
14.565,2.877,4.003,4
14.57,2.844,4.035,4
14.575,2.88,3.997,4
14.58,2.922,3.955,4
14.585,2.873,4.008,4
14.59,2.88,4,4
14.595,2.91,3.97,4
14.6,2.906,3.975,4
14.605,2.833,4.05,4
14.61,2.835,4.045,4
14.615,2.887,3.99,4
14.62,2.893,3.985,4
14.625,2.871,4.008,4
14.63,2.896,3.983,4
14.635,2.924,3.955,4
14.64,2.88,4.003,4
14.645,2.852,4.03,4
14.65,2.883,3.997,4
14.655,2.89,3.99,4
14.66,2.843,4.037,4
14.665,2.871,4.008,4
14.67,2.926,3.952,4
14.675,2.923,3.957,4
14.68,2.864,4.02,4
14.685,2.852,4.03,4
14.69,2.873,4.008,4
14.695,2.868,4.012,4
14.7,2.849,4.03,4
14.705,2.895,3.983,4
14.71,2.936,3.943,4
14.715,2.895,3.988,4
14.72,2.883,4,4
14.725,2.89,3.993,4
14.73,2.901,3.983,4
,,,
