Tiempo ,REI,V_ANGULA,V_CARRIT,ANGULO,CARRITO,REFERENC
,,,,,,
-0.1,0,0,0,0,0,0
-0.095,0,0,0,0,0,0
-0.09,0,0,0,0,0,0
-0.085,0,0,0,0,0,0
-0.08,0,0,0,0,0,0
-0.075,0,0,0,0,0,0
-0.07,0,0,0,0,0,0
-0.065,0,0,0,0,0,0
-0.06,0,0,0,0,0,0
-0.055,0,0,0,0,0,0
-0.05,0,0,0,0,0,0
-0.045,0,0,0,0,0,0
-0.04,0,0,0,0,0,0
-0.035,0,0,0,0,0,0
-0.03,0,0,0,0,0,0
-0.025,0,0,0,0,0,0
-0.02,0,0,0,0,0,0
-0.015,0,0,0,0,0,0
-0.01,0,0,0,0,0,0
-0.005,0,0,0,0,0,0
0,0.047,0,0,0,0,0.5
0.005,0.094,0,0,0,0,0.5
0.01,0.141,0,0,0,0,0.5
0.015,0.188,0,0,0,0,0.5
0.02,0.235,0,0,0,0,0.5
0.025,0.282,0,0,0,0,0.5
0.03,0.329,0,0,0,0,0.5
0.035,0.376,0,0,0,0,0.5
0.04,0.423,0,0,0,0,0.5
0.045,0.47,0,0,0,0,0.5
0.05,0.517,0,0,0,0,0.5
0.055,0.564,0,0,0,0,0.5
0.06,0.611,0,0,0,0,0.5
0.065,0.658,0,0,0,0,0.5
0.07,0.705,0,0,0,0,0.5
0.075,0.752,0,0,0,0,0.5
0.08,0.799,0,0,0,0,0.5
0.085,0.844,0,0,0,0,0.5
0.09,0.89,0,0.001,0,0,0.5
0.095,0.935,0,0.001,0,0,0.5
0.1,0.98,0,0.002,0,0,0.5
0.105,1.024,0,0.002,0,0,0.5
0.11,1.069,0,0.003,0,0,0.5
0.115,1.114,0,0.003,0,0,0.5
0.12,1.156,-0.027,0.004,-0.002,0,0.5
0.125,1.2,-0.061,0.004,-0.002,0,0.5
0.13,1.243,-0.067,0.005,-0.002,0,0.5
0.135,1.281,-0.086,0.006,-0.003,0,0.5
0.14,1.319,-0.135,0.008,-0.005,0,0.5
0.145,1.36,-0.163,0.009,-0.005,0,0.5
0.15,1.397,-0.177,0.011,-0.007,0.001,0.5
0.155,1.433,-0.21,0.012,-0.009,0.001,0.5
0.16,1.474,-0.219,0.013,-0.009,0.001,0.5
0.165,1.511,-0.217,0.014,-0.01,0.001,0.5
0.17,1.548,-0.236,0.016,-0.012,0.001,0.5
0.175,1.587,-0.235,0.017,-0.012,0.001,0.5
0.18,1.625,-0.225,0.017,-0.014,0.001,0.5
0.185,1.664,-0.24,0.018,-0.016,0.001,0.5
0.19,1.705,-0.263,0.018,-0.017,0.001,0.5
0.195,1.746,-0.26,0.018,-0.017,0.001,0.5
0.2,1.783,-0.246,0.019,-0.019,0.001,0.5
0.205,1.82,-0.255,0.019,-0.021,0.002,0.5
0.21,1.858,-0.273,0.02,-0.023,0.002,0.5
0.215,1.89,-0.32,0.021,-0.026,0.002,0.5
0.22,1.923,-0.372,0.023,-0.028,0.002,0.5
0.225,1.953,-0.392,0.025,-0.03,0.002,0.5
0.23,1.981,-0.421,0.027,-0.033,0.002,0.5
0.235,2.012,-0.45,0.029,-0.035,0.002,0.5
0.24,2.042,-0.447,0.031,-0.037,0.003,0.5
0.245,2.069,-0.458,0.033,-0.04,0.003,0.5
0.25,2.101,-0.473,0.034,-0.042,0.003,0.5
0.255,2.133,-0.487,0.035,-0.045,0.003,0.5
0.26,2.167,-0.499,0.035,-0.047,0.003,0.5
0.265,2.202,-0.482,0.036,-0.049,0.004,0.5
0.27,2.237,-0.454,0.035,-0.051,0.004,0.5
0.275,2.269,-0.452,0.035,-0.054,0.004,0.5
0.28,2.304,-0.462,0.035,-0.056,0.004,0.5
0.285,2.34,-0.449,0.035,-0.058,0.004,0.5
0.29,2.377,-0.428,0.035,-0.059,0.004,0.5
0.295,2.413,-0.407,0.035,-0.061,0.005,0.5
0.3,2.449,-0.388,0.034,-0.063,0.005,0.5
0.305,2.484,-0.374,0.034,-0.065,0.005,0.5
0.31,2.518,-0.364,0.034,-0.066,0.005,0.5
0.315,2.548,-0.357,0.036,-0.068,0.005,0.5
0.32,2.572,-0.379,0.038,-0.072,0.006,0.5
0.325,2.601,-0.411,0.04,-0.073,0.006,0.5
0.33,2.625,-0.443,0.042,-0.077,0.006,0.5
0.335,2.653,-0.469,0.044,-0.079,0.006,0.5
0.34,2.678,-0.49,0.045,-0.082,0.006,0.5
0.345,2.707,-0.504,0.046,-0.084,0.007,0.5
0.35,2.736,-0.513,0.047,-0.087,0.007,0.5
0.355,2.768,-0.519,0.047,-0.089,0.007,0.5
0.36,2.8,-0.496,0.047,-0.091,0.007,0.5
0.365,2.832,-0.463,0.047,-0.093,0.008,0.5
0.37,2.866,-0.431,0.047,-0.094,0.008,0.5
0.375,2.9,-0.377,0.046,-0.094,0.008,0.5
0.38,2.925,-0.349,0.047,-0.098,0.008,0.5
0.385,2.945,-0.389,0.049,-0.101,0.009,0.5
0.39,2.968,-0.428,0.052,-0.103,0.009,0.5
0.395,2.992,-0.433,0.055,-0.105,0.009,0.5
0.4,3.012,-0.45,0.057,-0.108,0.01,0.5
0.405,3.036,-0.495,0.058,-0.112,0.01,0.5
0.41,3.069,-0.519,0.058,-0.113,0.01,0.5
0.415,3.105,-0.478,0.057,-0.113,0.01,0.5
0.42,3.137,-0.413,0.055,-0.115,0.011,0.5
0.425,3.168,-0.374,0.055,-0.117,0.011,0.5
0.43,3.203,-0.326,0.054,-0.117,0.011,0.5
0.435,3.238,-0.255,0.054,-0.117,0.011,0.5
0.44,3.265,-0.21,0.054,-0.119,0.012,0.5
0.445,3.283,-0.238,0.056,-0.122,0.012,0.5
0.45,3.302,-0.294,0.059,-0.124,0.012,0.5
0.455,3.323,-0.328,0.062,-0.126,0.013,0.5
0.46,3.35,-0.346,0.063,-0.127,0.013,0.5
0.465,3.382,-0.328,0.063,-0.127,0.013,0.5
0.47,3.408,-0.297,0.063,-0.129,0.014,0.5
0.475,3.435,-0.291,0.063,-0.131,0.014,0.5
0.48,3.468,-0.27,0.063,-0.131,0.014,0.5
0.485,3.501,-0.22,0.063,-0.131,0.015,0.5
0.49,3.528,-0.163,0.063,-0.131,0.015,0.5
0.495,3.544,-0.167,0.065,-0.134,0.015,0.5
0.5,3.561,-0.222,0.068,-0.136,0.016,0.5
0.505,3.582,-0.267,0.07,-0.138,0.016,0.5
0.51,3.609,-0.273,0.071,-0.138,0.016,0.5
0.515,3.633,-0.26,0.072,-0.14,0.017,0.5
0.52,3.659,-0.242,0.072,-0.14,0.017,0.5
0.525,3.69,-0.197,0.072,-0.14,0.018,0.5
0.53,3.722,-0.146,0.071,-0.14,0.018,0.5
0.535,3.746,-0.101,0.071,-0.14,0.018,0.5
0.54,3.762,-0.092,0.074,-0.141,0.019,0.5
0.545,3.779,-0.127,0.077,-0.143,0.019,0.5
0.55,3.805,-0.15,0.078,-0.143,0.02,0.5
0.555,3.837,-0.138,0.077,-0.143,0.02,0.5
0.56,3.867,-0.111,0.076,-0.143,0.02,0.5
0.565,3.897,-0.082,0.075,-0.143,0.021,0.5
0.57,3.925,-0.057,0.075,-0.143,0.021,0.5
0.575,3.952,-0.01,0.075,-0.141,0.021,0.5
0.58,3.967,0.039,0.078,-0.141,0.022,0.5
0.585,3.98,0.055,0.082,-0.141,0.022,0.5
0.59,4.001,0.054,0.084,-0.141,0.023,0.5
0.595,4.028,0.045,0.084,-0.141,0.023,0.5
0.6,4.058,0.035,0.083,-0.141,0.024,0.5
0.605,4.092,0.024,0.081,-0.141,0.024,0.5
0.61,4.129,0.043,0.079,-0.14,0.024,0.5
0.615,4.159,0.098,0.078,-0.138,0.025,0.5
0.62,4.176,0.134,0.08,-0.138,0.025,0.5
0.625,4.195,0.157,0.083,-0.136,0.026,0.5
0.63,4.219,0.196,0.084,-0.134,0.026,0.5
0.635,4.249,0.237,0.084,-0.133,0.026,0.5
0.64,4.277,0.273,0.084,-0.131,0.027,0.5
0.645,4.3,0.274,0.084,-0.131,0.027,0.5
0.65,4.321,0.232,0.086,-0.131,0.028,0.5
0.655,4.333,0.178,0.089,-0.131,0.028,0.5
0.66,4.343,0.127,0.093,-0.131,0.029,0.5
0.665,4.364,0.111,0.095,-0.129,0.029,0.5
0.67,4.399,0.167,0.095,-0.126,0.03,0.5
0.675,4.438,0.273,0.091,-0.122,0.03,0.5
0.68,4.473,0.359,0.088,-0.12,0.03,0.5
0.685,4.5,0.396,0.087,-0.119,0.031,0.5
0.69,4.52,0.406,0.089,-0.117,0.031,0.5
0.695,4.535,0.375,0.091,-0.117,0.032,0.5
0.7,4.557,0.33,0.093,-0.115,0.032,0.5
0.705,4.581,0.313,0.094,-0.113,0.033,0.5
0.71,4.608,0.311,0.094,-0.112,0.033,0.5
0.715,4.634,0.342,0.094,-0.108,0.034,0.5
0.72,4.646,0.358,0.096,-0.108,0.034,0.5
0.725,4.658,0.336,0.1,-0.106,0.035,0.5
0.73,4.679,0.355,0.102,-0.103,0.035,0.5
0.735,4.706,0.39,0.102,-0.101,0.036,0.5
0.74,4.742,0.426,0.1,-0.098,0.036,0.5
0.745,4.775,0.483,0.097,-0.094,0.037,0.5
0.75,4.796,0.489,0.097,-0.094,0.037,0.5
0.755,4.809,0.443,0.099,-0.093,0.038,0.5
0.76,4.817,0.382,0.103,-0.093,0.039,0.5
0.765,4.841,0.349,0.105,-0.089,0.039,0.5
0.77,4.876,0.414,0.104,-0.084,0.039,0.5
0.775,4.911,0.514,0.101,-0.08,0.04,0.5
0.78,4.935,0.586,0.1,-0.077,0.04,0.5
0.785,4.943,0.583,0.103,-0.077,0.041,0.5
0.79,4.955,0.519,0.106,-0.075,0.042,0.5
0.795,4.976,0.464,0.108,-0.073,0.042,0.5
0.8,5.008,0.449,0.107,-0.07,0.043,0.5
0.805,5.039,0.48,0.105,-0.066,0.043,0.5
0.81,5.06,0.501,0.104,-0.065,0.044,0.5
0.815,5.075,0.487,0.106,-0.063,0.044,0.5
0.82,5.092,0.486,0.108,-0.059,0.045,0.5
0.825,5.11,0.492,0.109,-0.058,0.045,0.5
0.83,5.139,0.499,0.109,-0.054,0.046,0.5
0.835,5.169,0.559,0.107,-0.049,0.046,0.5
0.84,5.187,0.608,0.107,-0.047,0.047,0.5
0.845,5.192,0.563,0.11,-0.047,0.048,0.5
0.85,5.194,0.457,0.115,-0.047,0.048,0.5
0.855,5.21,0.393,0.118,-0.044,0.049,0.5
0.86,5.239,0.411,0.118,-0.04,0.049,0.5
0.865,5.277,0.489,0.114,-0.035,0.05,0.5
0.87,5.295,0.53,0.112,-0.035,0.05,0.5
0.875,5.303,0.494,0.114,-0.033,0.051,0.5
0.88,5.315,0.456,0.117,-0.031,0.052,0.5
0.885,5.349,0.475,0.116,-0.026,0.052,0.5
0.89,5.378,0.571,0.114,-0.021,0.053,0.5
0.895,5.375,0.581,0.116,-0.023,0.054,0.5
0.9,5.366,0.47,0.123,-0.023,0.054,0.5
0.905,5.367,0.348,0.129,-0.023,0.055,0.5
0.91,5.392,0.294,0.129,-0.019,0.055,0.5
0.915,5.434,0.331,0.124,-0.016,0.056,0.5
0.92,5.477,0.43,0.117,-0.01,0.056,0.5
0.925,5.492,0.516,0.115,-0.009,0.057,0.5
0.93,5.49,0.502,0.119,-0.009,0.058,0.5
0.935,5.496,0.446,0.123,-0.007,0.058,0.5
0.94,5.519,0.433,0.124,-0.003,0.059,0.5
0.945,5.542,0.467,0.122,0,0.06,0.5
0.95,5.545,0.465,0.124,0,0.06,0.5
0.955,5.531,0.339,0.13,-0.003,0.061,0.5
0.96,5.532,0.178,0.135,-0.003,0.062,0.5
0.965,5.563,0.158,0.134,0.002,0.062,0.5
0.97,5.605,0.285,0.128,0.007,0.063,0.5
0.975,5.63,0.431,0.123,0.01,0.063,0.5
0.98,5.625,0.458,0.125,0.009,0.064,0.5
0.985,5.622,0.4,0.131,0.01,0.065,0.5
0.99,5.629,0.34,0.134,0.01,0.066,0.5
0.995,5.656,0.314,0.132,0.014,0.066,0.5
1,5.674,0.334,0.13,0.016,0.067,0.5
1.005,5.675,0.293,0.131,0.014,0.068,0.5
1.01,5.675,0.203,0.134,0.014,0.068,0.5
1.015,5.685,0.158,0.136,0.016,0.069,0.5
1.02,5.703,0.167,0.135,0.017,0.07,0.5
1.025,5.724,0.199,0.133,0.019,0.07,0.5
1.03,5.745,0.263,0.131,0.023,0.071,0.5
1.035,5.763,0.331,0.129,0.024,0.071,0.5
1.04,5.784,0.391,0.128,0.028,0.072,0.5
1.045,5.786,0.412,0.129,0.028,0.073,0.5
1.05,5.773,0.305,0.134,0.024,0.074,0.5
1.055,5.77,0.157,0.139,0.024,0.074,0.5
1.06,5.777,0.067,0.141,0.024,0.075,0.5
1.065,5.797,0.043,0.139,0.026,0.076,0.5
1.07,5.817,0.078,0.136,0.028,0.076,0.5
1.075,5.825,0.109,0.135,0.028,0.077,0.5
1.08,5.837,0.133,0.136,0.03,0.078,0.5
1.085,5.861,0.23,0.134,0.035,0.078,0.5
1.09,5.872,0.345,0.133,0.037,0.079,0.5
1.095,5.857,0.317,0.136,0.033,0.08,0.5
1.1,5.839,0.15,0.143,0.03,0.081,0.5
1.105,5.839,-0.028,0.146,0.028,0.081,0.5
1.11,5.865,-0.104,0.144,0.03,0.082,0.5
1.115,5.9,-0.042,0.137,0.033,0.082,0.5
1.12,5.917,0.072,0.134,0.035,0.083,0.5
1.125,5.914,0.139,0.135,0.035,0.084,0.5
1.13,5.912,0.148,0.138,0.035,0.085,0.5
1.135,5.921,0.156,0.14,0.037,0.085,0.5
1.14,5.932,0.189,0.139,0.038,0.086,0.5
1.145,5.934,0.175,0.139,0.037,0.087,0.5
1.15,5.943,0.089,0.139,0.035,0.087,0.5
1.155,5.959,0.01,0.137,0.035,0.088,0.5
1.16,5.967,-0.027,0.136,0.035,0.089,0.5
1.165,5.957,-0.066,0.139,0.033,0.09,0.5
1.17,5.949,-0.1,0.144,0.033,0.09,0.5
1.175,5.955,-0.1,0.145,0.033,0.091,0.5
1.18,5.981,-0.032,0.142,0.037,0.092,0.5
1.185,5.998,0.084,0.138,0.038,0.092,0.5
1.19,5.997,0.123,0.138,0.037,0.093,0.5
1.195,5.994,0.069,0.14,0.035,0.094,0.5
1.2,6.001,0.007,0.141,0.035,0.094,0.5
1.205,6.003,-0.048,0.141,0.033,0.095,0.5
1.21,5.996,-0.146,0.143,0.03,0.096,0.5
1.215,5.998,-0.221,0.145,0.03,0.097,0.5
1.22,6.016,-0.194,0.143,0.031,0.097,0.5
1.225,6.035,-0.073,0.14,0.035,0.098,0.5
1.23,6.024,-0.007,0.141,0.031,0.099,0.5
1.235,6.011,-0.056,0.145,0.03,0.1,0.5
1.24,6.015,-0.096,0.147,0.03,0.1,0.5
1.245,6.038,-0.1,0.143,0.03,0.101,0.5
1.25,6.057,-0.086,0.138,0.03,0.101,0.5
1.255,6.054,-0.12,0.137,0.026,0.102,0.5
1.26,6.049,-0.197,0.14,0.024,0.103,0.5
1.265,6.056,-0.228,0.141,0.024,0.104,0.5
1.27,6.07,-0.154,0.139,0.028,0.104,0.5
1.275,6.061,-0.071,0.141,0.026,0.105,0.5
1.28,6.048,-0.076,0.145,0.024,0.106,0.5
1.285,6.056,-0.093,0.146,0.024,0.107,0.5
1.29,6.081,-0.06,0.141,0.026,0.107,0.5
1.295,6.093,-0.036,0.137,0.024,0.108,0.5
1.3,6.083,-0.1,0.138,0.021,0.109,0.5
1.305,6.073,-0.193,0.142,0.019,0.109,0.5
1.31,6.076,-0.232,0.144,0.019,0.11,0.5
1.315,6.084,-0.214,0.143,0.019,0.111,0.5
1.32,6.081,-0.2,0.143,0.017,0.112,0.5
1.325,6.078,-0.19,0.145,0.017,0.112,0.5
1.33,6.091,-0.156,0.144,0.017,0.113,0.5
1.335,6.108,-0.091,0.14,0.019,0.114,0.5
1.34,6.101,-0.074,0.14,0.016,0.114,0.5
1.345,6.078,-0.188,0.144,0.01,0.115,0.5
1.35,6.066,-0.318,0.149,0.009,0.116,0.5
1.355,6.077,-0.354,0.149,0.009,0.117,0.5
1.36,6.099,-0.316,0.144,0.009,0.117,0.5
1.365,6.111,-0.251,0.14,0.009,0.118,0.5
1.37,6.105,-0.21,0.14,0.007,0.119,0.5
1.375,6.106,-0.186,0.141,0.007,0.119,0.5
1.38,6.116,-0.147,0.14,0.007,0.12,0.5
1.385,6.121,-0.107,0.139,0.007,0.121,0.5
1.39,6.111,-0.126,0.14,0.003,0.121,0.5
1.395,6.111,-0.195,0.141,0.002,0.122,0.5
1.4,6.122,-0.223,0.14,0.002,0.123,0.5
1.405,6.117,-0.228,0.14,0,0.124,0.5
1.41,6.091,-0.302,0.145,-0.005,0.124,0.5
1.415,6.07,-0.396,0.151,-0.007,0.125,0.5
1.42,6.066,-0.404,0.154,-0.007,0.126,0.5
1.425,6.081,-0.346,0.151,-0.007,0.127,0.5
1.43,6.104,-0.268,0.145,-0.007,0.127,0.5
1.435,6.123,-0.165,0.139,-0.005,0.128,0.5
1.44,6.117,-0.12,0.138,-0.009,0.129,0.5
1.445,6.11,-0.161,0.14,-0.01,0.129,0.5
1.45,6.097,-0.209,0.143,-0.012,0.13,0.5
1.455,6.081,-0.278,0.147,-0.016,0.131,0.5
1.46,6.078,-0.347,0.149,-0.017,0.132,0.5
1.465,6.089,-0.351,0.147,-0.017,0.132,0.5
1.47,6.102,-0.273,0.144,-0.016,0.133,0.5
1.475,6.099,-0.196,0.143,-0.017,0.134,0.5
1.48,6.088,-0.185,0.145,-0.019,0.135,0.5
1.485,6.081,-0.205,0.147,-0.021,0.135,0.5
1.49,6.08,-0.209,0.148,-0.021,0.136,0.5
1.495,6.065,-0.259,0.149,-0.026,0.137,0.5
1.5,6.057,-0.349,0.151,-0.028,0.138,0.5
1.505,6.06,-0.389,0.15,-0.03,0.138,0.5
1.51,6.073,-0.374,0.147,-0.03,0.139,0.5
1.515,6.069,-0.337,0.145,-0.031,0.14,0.5
1.52,6.051,-0.322,0.149,-0.033,0.141,0.5
1.525,6.03,-0.346,0.153,-0.037,0.141,0.5
1.53,6.028,-0.358,0.155,-0.037,0.142,0.5
1.535,6.035,-0.308,0.153,-0.037,0.143,0.5
1.54,6.042,-0.239,0.15,-0.037,0.144,0.5
1.545,6.042,-0.198,0.148,-0.038,0.144,0.5
1.55,6.046,-0.176,0.147,-0.038,0.145,0.5
1.555,6.042,-0.166,0.146,-0.04,0.146,0.5
1.56,6.028,-0.216,0.148,-0.044,0.147,0.5
1.565,6.018,-0.285,0.15,-0.045,0.147,0.5
1.57,6.024,-0.3,0.15,-0.045,0.148,0.5
1.575,6.036,-0.234,0.147,-0.044,0.149,0.5
1.58,6.032,-0.142,0.146,-0.044,0.149,0.5
1.585,6.011,-0.132,0.149,-0.047,0.15,0.5
1.59,5.998,-0.187,0.152,-0.049,0.151,0.5
1.595,5.997,-0.21,0.153,-0.049,0.152,0.5
1.6,6.006,-0.189,0.151,-0.049,0.152,0.5
1.605,6.015,-0.15,0.147,-0.049,0.153,0.5
1.61,6.02,-0.11,0.145,-0.049,0.154,0.5
1.615,6.022,-0.075,0.143,-0.049,0.155,0.5
1.62,6.013,-0.048,0.145,-0.049,0.155,0.5
1.625,5.988,-0.082,0.149,-0.052,0.156,0.5
1.63,5.972,-0.164,0.154,-0.054,0.157,0.5
1.635,5.978,-0.203,0.153,-0.054,0.158,0.5
1.64,5.999,-0.163,0.148,-0.052,0.158,0.5
1.645,6.011,-0.067,0.143,-0.051,0.159,0.5
1.65,5.995,-0.04,0.144,-0.054,0.16,0.5
1.655,5.981,-0.075,0.148,-0.054,0.161,0.5
1.66,5.974,-0.079,0.15,-0.054,0.161,0.5
1.665,5.974,-0.069,0.15,-0.054,0.162,0.5
1.67,5.978,-0.054,0.148,-0.054,0.163,0.5
1.675,5.989,-0.012,0.145,-0.052,0.163,0.5
1.68,6.002,0.088,0.142,-0.049,0.164,0.5
1.685,5.997,0.173,0.142,-0.049,0.165,0.5
1.69,5.976,0.132,0.145,-0.052,0.166,0.5
1.695,5.959,0.013,0.149,-0.054,0.167,0.5
1.7,5.96,-0.069,0.15,-0.054,0.167,0.5
1.705,5.977,-0.042,0.147,-0.051,0.168,0.5
1.71,5.984,0.056,0.144,-0.049,0.169,0.5
1.715,5.977,0.119,0.144,-0.049,0.169,0.5
1.72,5.97,0.129,0.146,-0.049,0.17,0.5
1.725,5.972,0.14,0.146,-0.047,0.171,0.5
1.73,5.97,0.177,0.146,-0.045,0.172,0.5
1.735,5.958,0.167,0.147,-0.047,0.172,0.5
1.74,5.959,0.11,0.148,-0.047,0.173,0.5
1.745,5.974,0.121,0.145,-0.044,0.174,0.5
1.75,5.971,0.161,0.143,-0.044,0.174,0.5
1.755,5.948,0.127,0.147,-0.045,0.175,0.5
1.76,5.931,0.066,0.152,-0.045,0.176,0.5
1.765,5.939,0.082,0.152,-0.042,0.177,0.5
1.77,5.963,0.183,0.147,-0.038,0.177,0.5
1.775,5.985,0.307,0.14,-0.035,0.178,0.5
1.78,5.988,0.369,0.137,-0.035,0.179,0.5
1.785,5.983,0.341,0.138,-0.035,0.179,0.5
1.79,5.982,0.303,0.139,-0.033,0.18,0.5
1.795,5.973,0.293,0.141,-0.031,0.181,0.5
1.8,5.95,0.244,0.146,-0.033,0.182,0.5
1.805,5.943,0.158,0.149,-0.033,0.182,0.5
1.81,5.966,0.175,0.146,-0.028,0.183,0.5
1.815,5.987,0.316,0.14,-0.023,0.184,0.5
1.82,5.982,0.411,0.139,-0.023,0.184,0.5
1.825,5.969,0.391,0.141,-0.023,0.185,0.5
1.83,5.966,0.349,0.143,-0.021,0.186,0.5
1.835,5.973,0.357,0.143,-0.017,0.187,0.5
1.84,5.97,0.386,0.143,-0.016,0.187,0.5
1.845,5.954,0.34,0.145,-0.017,0.188,0.5
1.85,5.952,0.241,0.146,-0.017,0.189,0.5
1.855,5.973,0.239,0.143,-0.012,0.189,0.5
1.86,5.983,0.335,0.14,-0.009,0.19,0.5
1.865,5.965,0.354,0.141,-0.01,0.191,0.5
1.87,5.947,0.282,0.145,-0.01,0.192,0.5
1.875,5.945,0.233,0.147,-0.009,0.192,0.5
1.88,5.968,0.282,0.144,-0.003,0.193,0.5
1.885,5.981,0.394,0.139,0,0.194,0.5
1.89,5.974,0.438,0.139,0,0.194,0.5
1.895,5.964,0.39,0.141,0,0.195,0.5
1.9,5.969,0.336,0.141,0.002,0.196,0.5
1.905,5.982,0.367,0.139,0.007,0.196,0.5
1.91,5.978,0.405,0.138,0.007,0.197,0.5
1.915,5.975,0.387,0.139,0.009,0.198,0.5
1.92,5.981,0.399,0.139,0.012,0.199,0.5
1.925,5.983,0.451,0.138,0.016,0.199,0.5
1.93,5.966,0.458,0.141,0.016,0.2,0.5
1.935,5.943,0.392,0.146,0.016,0.201,0.5
1.94,5.929,0.302,0.15,0.016,0.202,0.5
1.945,5.933,0.216,0.149,0.016,0.202,0.5
1.95,5.953,0.197,0.145,0.019,0.203,0.5
1.955,5.967,0.265,0.14,0.023,0.204,0.5
1.96,5.967,0.309,0.137,0.023,0.204,0.5
1.965,5.966,0.334,0.138,0.026,0.205,0.5
1.97,5.957,0.375,0.14,0.028,0.206,0.5
1.975,5.937,0.362,0.143,0.028,0.207,0.5
1.98,5.923,0.302,0.147,0.028,0.207,0.5
1.985,5.925,0.255,0.147,0.03,0.208,0.5
1.99,5.939,0.275,0.144,0.033,0.209,0.5
1.995,5.942,0.322,0.141,0.035,0.209,0.5
2,5.926,0.294,0.142,0.033,0.21,0.5
2.005,5.909,0.21,0.146,0.033,0.211,0.5
2.01,5.901,0.167,0.148,0.035,0.212,0.5
2.015,5.899,0.175,0.148,0.037,0.212,0.5
2.02,5.9,0.205,0.147,0.038,0.213,0.5
2.025,5.902,0.241,0.145,0.04,0.214,0.5
2.03,5.909,0.273,0.143,0.042,0.214,0.5
2.035,5.91,0.3,0.141,0.044,0.215,0.5
2.04,5.889,0.266,0.143,0.042,0.216,0.5
2.045,5.862,0.157,0.148,0.04,0.217,0.5
2.05,5.845,0.057,0.152,0.04,0.218,0.5
2.055,5.838,0.004,0.153,0.04,0.218,0.5
2.06,5.847,0.032,0.151,0.044,0.219,0.5
2.065,5.851,0.12,0.147,0.045,0.22,0.5
2.07,5.852,0.168,0.145,0.045,0.22,0.5
2.075,5.855,0.19,0.143,0.047,0.221,0.5
2.08,5.847,0.198,0.142,0.047,0.222,0.5
2.085,5.832,0.171,0.144,0.047,0.223,0.5
2.09,5.814,0.107,0.147,0.045,0.223,0.5
2.095,5.812,0.035,0.147,0.045,0.224,0.5
2.1,5.823,0.05,0.144,0.049,0.225,0.5
2.105,5.816,0.103,0.142,0.049,0.225,0.5
2.11,5.793,0.084,0.145,0.047,0.226,0.5
2.115,5.771,0.036,0.149,0.047,0.227,0.5
2.12,5.76,0.009,0.152,0.047,0.228,0.5
2.125,5.761,-0.004,0.15,0.047,0.228,0.5
2.13,5.776,0.043,0.145,0.051,0.229,0.5
2.135,5.783,0.112,0.14,0.051,0.23,0.5
2.14,5.784,0.125,0.137,0.051,0.23,0.5
2.145,5.769,0.112,0.138,0.051,0.231,0.5
2.15,5.739,0.063,0.143,0.049,0.232,0.5
2.155,5.711,-0.022,0.149,0.047,0.233,0.5
2.16,5.7,-0.084,0.152,0.047,0.234,0.5
2.165,5.711,-0.072,0.148,0.049,0.234,0.5
2.17,5.731,0.024,0.142,0.052,0.235,0.5
2.175,5.73,0.117,0.138,0.052,0.235,0.5
2.18,5.707,0.088,0.139,0.049,0.236,0.5
2.185,5.691,0.008,0.142,0.049,0.237,0.5
2.19,5.681,-0.029,0.144,0.049,0.238,0.5
2.195,5.673,-0.042,0.144,0.049,0.238,0.5
2.2,5.669,-0.041,0.143,0.049,0.239,0.5
2.205,5.672,-0.034,0.14,0.049,0.24,0.5
2.21,5.676,0.001,0.137,0.051,0.24,0.5
2.215,5.659,0.016,0.138,0.049,0.241,0.5
2.22,5.634,-0.032,0.142,0.047,0.242,0.5
2.225,5.616,-0.076,0.145,0.047,0.243,0.5
2.23,5.613,-0.084,0.145,0.047,0.243,0.5
2.235,5.623,-0.048,0.141,0.049,0.244,0.5
2.24,5.62,0.002,0.138,0.049,0.245,0.5
2.245,5.601,-0.003,0.139,0.047,0.245,0.5
2.25,5.585,-0.057,0.141,0.045,0.246,0.5
2.255,5.58,-0.1,0.141,0.045,0.247,0.5
2.26,5.573,-0.104,0.141,0.045,0.248,0.5
2.265,5.561,-0.09,0.141,0.045,0.248,0.5
2.27,5.552,-0.096,0.141,0.044,0.249,0.5
2.275,5.56,-0.085,0.138,0.045,0.249,0.5
2.28,5.555,-0.04,0.136,0.045,0.25,0.5
2.285,5.53,-0.04,0.138,0.044,0.251,0.5
2.29,5.505,-0.087,0.143,0.042,0.252,0.5
2.295,5.493,-0.149,0.144,0.04,0.252,0.5
2.3,5.502,-0.18,0.141,0.04,0.253,0.5
2.305,5.516,-0.14,0.135,0.042,0.254,0.5
2.31,5.515,-0.074,0.131,0.042,0.254,0.5
2.315,5.502,-0.06,0.131,0.04,0.255,0.5
2.32,5.496,-0.071,0.131,0.04,0.256,0.5
2.325,5.492,-0.038,0.131,0.042,0.256,0.5
2.33,5.47,-0.018,0.133,0.04,0.257,0.5
2.335,5.44,-0.086,0.138,0.037,0.258,0.5
2.34,5.43,-0.157,0.14,0.037,0.258,0.5
2.345,5.442,-0.164,0.136,0.037,0.259,0.5
2.35,5.454,-0.116,0.13,0.038,0.26,0.5
2.355,5.438,-0.104,0.129,0.035,0.26,0.5
2.36,5.417,-0.135,0.132,0.035,0.261,0.5
2.365,5.406,-0.129,0.134,0.035,0.262,0.5
2.37,5.407,-0.106,0.133,0.035,0.262,0.5
