Tiempo ,REI,V_ANGULA,V_CARRIT,ANGULO,CARRITO,REFERENC
11.745,0.68,0,0,0.002,0.498,0.5
11.75,0.68,0,0,0.002,0.498,0.5
11.755,0.68,0,0,0.002,0.498,0.5
11.76,0.68,0,0,0.002,0.498,0.5
11.765,0.681,0,0,0.002,0.498,0.5
11.77,0.681,0,0,0.002,0.498,0.5
11.775,0.681,0,0,0.002,0.498,0.5
11.78,0.681,0,0,0.002,0.498,0.5
11.785,0.681,0,0,0.002,0.498,0.5
11.79,0.682,0,0,0.002,0.498,0.5
11.795,0.682,0,0,0.002,0.498,0.5
11.8,0.682,0,0,0.002,0.498,0.5
11.805,0.682,0,0,0.002,0.498,0.5
11.81,0.682,0,0,0.002,0.498,0.5
11.815,0.683,0,0,0.002,0.498,0.5
11.82,0.683,0,0,0.002,0.498,0.5
11.825,0.683,0,0,0.002,0.498,0.5
11.83,0.683,0,0,0.002,0.498,0.5
11.835,0.683,0,0,0.002,0.498,0.5
11.84,0.684,0,0,0.002,0.498,0.5
11.845,0.684,0,0,0.002,0.498,0.5
11.85,0.684,0,0,0.002,0.498,0.5
11.855,0.684,0,0,0.002,0.498,0.5
11.86,0.685,0,0,0.002,0.498,0.5
11.865,0.685,0,0,0.002,0.498,0.5
11.87,0.685,0,0,0.002,0.498,0.5
11.875,0.685,0,0,0.002,0.498,0.5
11.88,0.685,0,0,0.002,0.498,0.5
11.885,0.686,0,0,0.002,0.498,0.5
11.89,0.686,0,0,0.002,0.498,0.5
11.895,0.686,0,0,0.002,0.498,0.5
11.9,0.686,0,0,0.002,0.498,0.5
11.905,0.686,0,0,0.002,0.498,0.5
11.91,0.687,0,0,0.002,0.498,0.5
11.915,0.687,0,0,0.002,0.498,0.5
11.92,0.687,0,0,0.002,0.498,0.5
11.925,0.687,0,0,0.002,0.498,0.5
11.93,0.687,0,0,0.002,0.498,0.5
11.935,0.688,0,0,0.002,0.498,0.5
11.94,0.689,0,0,0.002,0.498,0.5
11.945,0.692,0,0.001,0.002,0.498,0.5
11.95,0.693,0,0.001,0.002,0.498,0.5
11.955,0.693,0,0.001,0.002,0.498,0.5
11.96,0.692,0,0.001,0.002,0.498,0.5
11.965,0.691,0,0,0.002,0.498,0.5
11.97,0.69,0,0,0.002,0.498,0.5
11.975,0.69,0,0,0.002,0.498,0.5
11.98,0.689,0,0,0.002,0.498,0.5
11.985,0.689,0,0,0.002,0.498,0.5
11.99,0.689,0,0,0.002,0.498,0.5
11.995,0.689,0,0,0.002,0.498,0.5
12,0.69,0,0,0.002,0.498,0.5
12.005,0.69,0,0,0.002,0.498,0.5
12.01,0.69,0,0,0.002,0.498,0.5
12.015,0.69,0,0,0.002,0.498,0.5
12.02,0.69,0,0,0.002,0.498,0.5
12.025,0.691,0,0,0.002,0.498,0.5
12.03,0.691,0,0,0.002,0.498,0.5
12.035,0.691,0,0,0.002,0.498,0.5
12.04,0.691,0,0,0.002,0.498,0.5
12.045,0.691,0,0,0.002,0.498,0.5
12.05,0.692,0,0,0.002,0.498,0.5
12.055,0.692,0,0,0.002,0.498,0.5
12.06,0.692,0,0,0.002,0.498,0.5
12.065,0.692,0,0,0.002,0.498,0.5
12.07,0.692,0,0,0.002,0.498,0.5
12.075,0.693,0,0,0.002,0.498,0.5
12.08,0.693,0,0,0.002,0.498,0.5
12.085,0.693,0,0,0.002,0.498,0.5
12.09,0.693,0,0,0.002,0.498,0.5
12.095,0.693,0,0,0.002,0.498,0.5
12.1,0.694,0,0,0.002,0.498,0.5
12.105,0.694,0,0,0.002,0.498,0.5
12.11,0.694,0,0,0.002,0.498,0.5
12.115,0.694,0,0,0.002,0.498,0.5
12.12,0.695,0,0,0.002,0.498,0.5
12.125,0.695,0,0,0.002,0.498,0.5
12.13,0.695,0,0,0.002,0.498,0.5
12.135,0.695,0,0,0.002,0.498,0.5
12.14,0.695,0,0,0.002,0.498,0.5
12.145,0.696,0,0,0.002,0.498,0.5
12.15,0.696,0,0,0.002,0.498,0.5
12.155,0.696,0,0,0.002,0.498,0.5
12.16,0.696,0,0,0.002,0.498,0.5
12.165,0.696,0,0,0.002,0.498,0.5
12.17,0.697,0,0,0.002,0.498,0.5
12.175,0.697,0,0,0.002,0.498,0.5
12.18,0.697,0,0,0.002,0.498,0.5
12.185,0.697,0,0,0.002,0.498,0.5
12.19,0.697,0,0,0.002,0.498,0.5
12.195,0.698,0,0,0.002,0.498,0.5
12.2,0.698,0,0,0.002,0.498,0.5
12.205,0.698,0,0,0.002,0.498,0.5
12.21,0.698,0,0,0.002,0.498,0.5
12.215,0.698,0,0,0.002,0.498,0.5
12.22,0.699,0,0,0.002,0.498,0.5
12.225,0.699,0,0,0.002,0.498,0.5
12.23,0.699,0,0,0.002,0.498,0.5
12.235,0.699,0,0,0.002,0.498,0.5
12.24,0.7,0,0,0.002,0.498,0.5
12.245,0.7,0,0,0.002,0.498,0.5
12.25,0.7,0,0,0.002,0.498,0.5
12.255,0.7,0,0,0.002,0.498,0.5
12.26,0.7,0,0,0.002,0.498,0.5
12.265,0.701,0,0,0.002,0.498,0.5
12.27,0.701,0,0,0.002,0.498,0.5
12.275,0.701,0,0,0.002,0.498,0.5
12.28,0.701,0,0,0.002,0.498,0.5
12.285,0.701,0,0,0.002,0.498,0.5
12.29,0.702,0,0,0.002,0.498,0.5
12.295,0.702,0,0,0.002,0.498,0.5
12.3,0.702,0,0,0.002,0.498,0.5
12.305,0.702,0,0,0.002,0.498,0.5
12.31,0.702,0,0,0.002,0.498,0.5
12.315,0.703,0,0,0.002,0.498,0.5
12.32,0.703,0,0,0.002,0.498,0.5
12.325,0.703,0,0,0.002,0.498,0.5
12.33,0.703,0,0,0.002,0.498,0.5
12.335,0.703,0,0,0.002,0.498,0.5
12.34,0.704,0,0,0.002,0.498,0.5
12.345,0.704,0,0,0.002,0.498,0.5
12.35,0.704,0,0,0.002,0.498,0.5
12.355,0.704,0,0,0.002,0.498,0.5
12.36,0.705,0,0,0.002,0.498,0.5
12.365,0.705,0,0,0.002,0.498,0.5
12.37,0.705,0,0,0.002,0.498,0.5
12.375,0.705,0,0,0.002,0.498,0.5
12.38,0.705,0,0,0.002,0.498,0.5
12.385,0.706,0,0,0.002,0.498,0.5
12.39,0.706,0,0,0.002,0.498,0.5
12.395,0.706,0,0,0.002,0.498,0.5
12.4,0.706,0,0,0.002,0.498,0.5
12.405,0.706,0,0,0.002,0.498,0.5
12.41,0.707,0,0,0.002,0.498,0.5
12.415,0.707,0,0,0.002,0.498,0.5
12.42,0.707,0,0,0.002,0.498,0.5
12.425,0.707,0,0,0.002,0.498,0.5
12.43,0.707,0,0,0.002,0.498,0.5
12.435,0.708,0,0,0.002,0.498,0.5
12.44,0.708,0,0,0.002,0.498,0.5
12.445,0.708,0,0,0.002,0.498,0.5
12.45,0.708,0,0,0.002,0.498,0.5
12.455,0.708,0,0,0.002,0.498,0.5
12.46,0.709,0,0,0.002,0.498,0.5
12.465,0.709,0,0,0.002,0.498,0.5
12.47,0.709,0,0,0.002,0.498,0.5
12.475,0.709,0,0,0.002,0.498,0.5
12.48,0.709,0,0,0.002,0.498,0.5
12.485,0.71,0,0,0.002,0.498,0.5
12.49,0.71,0,0,0.002,0.498,0.5
12.495,0.71,0,0,0.002,0.498,0.5
12.5,0.71,0,0,0.002,0.498,0.5
12.505,0.711,0,0,0.002,0.498,0.5
12.51,0.711,0,0,0.002,0.498,0.5
12.515,0.711,0,0,0.002,0.498,0.5
12.52,0.711,0,0,0.002,0.498,0.5
12.525,0.711,0,0,0.002,0.498,0.5
12.53,0.712,0,0,0.002,0.498,0.5
12.535,0.712,0,0,0.002,0.498,0.5
12.54,0.712,0,0,0.002,0.498,0.5
12.545,0.712,0,0,0.002,0.498,0.5
12.55,0.712,0,0,0.002,0.498,0.5
12.555,0.713,0,0,0.002,0.498,0.5
12.56,0.713,0,0,0.002,0.498,0.5
12.565,0.713,0,0,0.002,0.498,0.5
12.57,0.713,0,0,0.002,0.498,0.5
12.575,0.713,0,0,0.002,0.498,0.5
12.58,0.714,0,0,0.002,0.498,0.5
12.585,0.714,0,0,0.002,0.498,0.5
12.59,0.714,0,0,0.002,0.498,0.5
12.595,0.714,0,0,0.002,0.498,0.5
12.6,0.714,0,0,0.002,0.498,0.5
12.605,0.715,0,0,0.002,0.498,0.5
12.61,0.715,0,0,0.002,0.498,0.5
12.615,0.715,0,0,0.002,0.498,0.5
12.62,0.715,0,0,0.002,0.498,0.5
12.625,0.717,0,0,0.002,0.498,0.5
12.63,0.72,0,0.001,0.002,0.498,0.5
12.635,0.721,0,0.001,0.002,0.498,0.5
12.64,0.72,0,0.001,0.002,0.498,0.5
12.645,0.719,0,0.001,0.002,0.498,0.5
12.65,0.719,0,0,0.002,0.498,0.5
12.655,0.718,0,0,0.002,0.498,0.5
12.66,0.717,0,0,0.002,0.498,0.5
12.665,0.717,0,0,0.002,0.498,0.5
12.67,0.717,0,0,0.002,0.498,0.5
12.675,0.717,0,0,0.002,0.498,0.5
12.68,0.717,0,0,0.002,0.498,0.5
12.685,0.717,0,0,0.002,0.498,0.5
12.69,0.717,0,0,0.002,0.498,0.5
12.695,0.718,0,0,0.002,0.498,0.5
12.7,0.718,0,0,0.002,0.498,0.5
12.705,0.718,0,0,0.002,0.498,0.5
