Tiempo ,ANGULO,ENTRADA,ESTIMULO,PERTURBA
30.22,0.64,0.9,0.8,0.1
30.24,0.64,0.9,0.8,0.1
30.26,0.64,0.9,0.8,0.1
30.28,0.642,0.9,0.8,0.1
30.3,0.642,0.9,0.8,0.1
30.32,0.642,0.9,0.8,0.1
30.34,0.642,0.9,0.8,0.1
30.36,0.642,0.9,0.8,0.1
30.38,0.642,0.9,0.8,0.1
30.4,0.644,0.9,0.8,0.1
30.42,0.644,0.9,0.8,0.1
30.44,0.644,0.9,0.8,0.1
30.46,0.644,0.9,0.8,0.1
30.48,0.644,0.9,0.8,0.1
30.5,0.644,0.9,0.8,0.1
30.52,0.644,0.9,0.8,0.1
30.54,0.642,0.9,0.8,0.1
30.56,0.642,0.9,0.8,0.1
30.58,0.642,0.9,0.8,0.1
30.6,0.642,0.9,0.8,0.1
30.62,0.642,0.9,0.8,0.1
30.64,0.642,0.9,0.8,0.1
30.66,0.642,0.9,0.8,0.1
30.68,0.642,0.9,0.8,0.1
30.7,0.642,0.9,0.8,0.1
30.72,0.64,0.9,0.8,0.1
30.74,0.64,0.9,0.8,0.1
30.76,0.64,0.9,0.8,0.1
30.78,0.64,0.9,0.8,0.1
30.8,0.64,0.9,0.8,0.1
30.82,0.638,0.9,0.8,0.1
30.84,0.638,0.9,0.8,0.1
30.86,0.638,0.9,0.8,0.1
30.88,0.638,0.9,0.8,0.1
30.9,0.638,0.9,0.8,0.1
30.92,0.638,0.9,0.8,0.1
30.94,0.638,0.9,0.8,0.1
30.96,0.638,0.9,0.8,0.1
30.98,0.638,0.9,0.8,0.1
31,0.64,0.9,0.8,0.1
31.02,0.64,0.9,0.8,0.1
31.04,0.64,0.9,0.8,0.1
31.06,0.64,0.9,0.8,0.1
31.08,0.64,0.9,0.8,0.1
31.1,0.64,0.9,0.8,0.1
31.12,0.64,0.9,0.8,0.1
31.14,0.64,0.9,0.8,0.1
31.16,0.642,0.9,0.8,0.1
31.18,0.642,0.9,0.8,0.1
31.2,0.642,0.9,0.8,0.1
31.22,0.642,0.9,0.8,0.1
31.24,0.642,0.9,0.8,0.1
31.26,0.642,0.9,0.8,0.1
31.28,0.642,0.9,0.8,0.1
31.3,0.642,0.9,0.8,0.1
31.32,0.642,0.9,0.8,0.1
31.34,0.642,0.9,0.8,0.1
31.36,0.642,0.9,0.8,0.1
31.38,0.642,0.9,0.8,0.1
31.4,0.644,0.9,0.8,0.1
31.42,0.644,0.9,0.8,0.1
31.44,0.644,0.9,0.8,0.1
31.46,0.644,0.9,0.8,0.1
31.48,0.644,0.9,0.8,0.1
31.5,0.645,0.9,0.8,0.1
31.52,0.645,0.9,0.8,0.1
31.54,0.645,0.9,0.8,0.1
31.56,0.645,0.9,0.8,0.1
31.58,0.645,0.9,0.8,0.1
31.6,0.645,0.9,0.8,0.1
31.62,0.647,0.9,0.8,0.1
31.64,0.647,0.9,0.8,0.1
31.66,0.647,0.9,0.8,0.1
31.68,0.647,0.9,0.8,0.1
31.7,0.647,0.9,0.8,0.1
31.72,0.647,0.9,0.8,0.1
31.74,0.647,0.9,0.8,0.1
31.76,0.645,0.9,0.8,0.1
31.78,0.645,0.9,0.8,0.1
31.8,0.645,0.9,0.8,0.1
31.82,0.645,0.9,0.8,0.1
31.84,0.645,0.9,0.8,0.1
31.86,0.645,0.9,0.8,0.1
31.88,0.645,0.9,0.8,0.1
31.9,0.645,0.9,0.8,0.1
31.92,0.645,0.9,0.8,0.1
31.94,0.644,0.9,0.8,0.1
31.96,0.644,0.9,0.8,0.1
31.98,0.644,0.9,0.8,0.1
32,0.644,0.9,0.8,0.1
32.02,0.644,0.9,0.8,0.1
32.04,0.644,0.9,0.8,0.1
32.06,0.644,0.9,0.8,0.1
32.08,0.644,0.9,0.8,0.1
32.1,0.644,0.9,0.8,0.1
32.12,0.644,0.9,0.8,0.1
32.14,0.644,0.9,0.8,0.1
32.16,0.644,0.9,0.8,0.1
32.18,0.642,0.9,0.8,0.1
32.2,0.642,0.9,0.8,0.1
32.22,0.642,0.9,0.8,0.1
32.24,0.642,0.9,0.8,0.1
32.26,0.642,0.9,0.8,0.1
32.28,0.642,0.9,0.8,0.1
32.3,0.642,0.9,0.8,0.1
32.32,0.642,0.9,0.8,0.1
32.34,0.642,0.9,0.8,0.1
32.36,0.64,0.9,0.8,0.1
32.38,0.64,0.9,0.8,0.1
32.4,0.64,0.9,0.8,0.1
32.42,0.64,0.9,0.8,0.1
32.44,0.64,0.9,0.8,0.1
32.46,0.64,0.9,0.8,0.1
32.48,0.64,0.9,0.8,0.1
32.5,0.642,0.9,0.8,0.1
32.52,0.642,0.9,0.8,0.1
32.54,0.642,0.9,0.8,0.1
32.56,0.642,0.9,0.8,0.1
32.58,0.642,0.9,0.8,0.1
32.6,0.642,0.9,0.8,0.1
32.62,0.642,0.9,0.8,0.1
32.64,0.642,0.9,0.8,0.1
32.66,0.642,0.9,0.8,0.1
32.68,0.642,0.9,0.8,0.1
32.7,0.642,0.9,0.8,0.1
32.72,0.642,0.9,0.8,0.1
32.74,0.642,0.9,0.8,0.1
32.76,0.644,0.9,0.8,0.1
32.78,0.644,0.9,0.8,0.1
32.8,0.644,0.9,0.8,0.1
32.82,0.644,0.9,0.8,0.1
32.84,0.644,0.9,0.8,0.1
32.86,0.644,0.9,0.8,0.1
32.88,0.644,0.9,0.8,0.1
32.9,0.645,0.9,0.8,0.1
32.92,0.645,0.9,0.8,0.1
32.94,0.645,0.9,0.8,0.1
32.96,0.645,0.9,0.8,0.1
32.98,0.645,0.9,0.8,0.1
33,0.645,0.9,0.8,0.1
33.02,0.645,0.9,0.8,0.1
33.04,0.647,0.9,0.8,0.1
33.06,0.647,0.9,0.8,0.1
33.08,0.647,0.9,0.8,0.1
33.1,0.647,0.9,0.8,0.1
33.12,0.647,0.9,0.8,0.1
33.14,0.647,0.9,0.8,0.1
33.16,0.647,0.9,0.8,0.1
33.18,0.647,0.9,0.8,0.1
33.2,0.647,0.9,0.8,0.1
33.22,0.647,0.9,0.8,0.1
33.24,0.647,0.9,0.8,0.1
33.26,0.647,0.9,0.8,0.1
33.28,0.647,0.9,0.8,0.1
33.3,0.647,0.9,0.8,0.1
33.32,0.647,0.9,0.8,0.1
33.34,0.647,0.9,0.8,0.1
33.36,0.647,0.9,0.8,0.1
33.38,0.647,0.9,0.8,0.1
33.4,0.647,0.9,0.8,0.1
33.42,0.647,0.9,0.8,0.1
33.44,0.645,0.9,0.8,0.1
33.46,0.645,0.9,0.8,0.1
33.48,0.645,0.9,0.8,0.1
33.5,0.645,0.9,0.8,0.1
33.52,0.645,0.9,0.8,0.1
33.54,0.645,0.9,0.8,0.1
33.56,0.645,0.9,0.8,0.1
33.58,0.645,0.9,0.8,0.1
33.6,0.645,0.9,0.8,0.1
33.62,0.645,0.9,0.8,0.1
33.64,0.645,0.9,0.8,0.1
33.66,0.645,0.9,0.8,0.1
33.68,0.645,0.9,0.8,0.1
33.7,0.645,0.9,0.8,0.1
33.72,0.644,0.9,0.8,0.1
33.74,0.644,0.9,0.8,0.1
33.76,0.644,0.9,0.8,0.1
33.78,0.644,0.9,0.8,0.1
33.8,0.644,0.9,0.8,0.1
33.82,0.642,0.9,0.8,0.1
33.84,0.642,0.9,0.8,0.1
33.86,0.642,0.9,0.8,0.1
33.88,0.642,0.9,0.8,0.1
33.9,0.64,0.9,0.8,0.1
33.92,0.64,0.9,0.8,0.1
33.94,0.64,0.9,0.8,0.1
33.96,0.638,0.9,0.8,0.1
33.98,0.638,0.9,0.8,0.1
34,0.638,0.9,0.8,0.1
34.02,0.638,0.9,0.8,0.1
34.04,0.637,0.9,0.8,0.1
34.06,0.637,0.9,0.8,0.1
34.08,0.637,0.9,0.8,0.1
34.1,0.637,0.9,0.8,0.1
34.12,0.635,0.9,0.8,0.1
34.14,0.635,0.9,0.8,0.1
34.16,0.635,0.9,0.8,0.1
34.18,0.635,0.9,0.8,0.1
34.2,0.635,0.9,0.8,0.1
34.22,0.633,0.9,0.8,0.1
34.24,0.633,0.9,0.8,0.1
34.26,0.633,0.9,0.8,0.1
34.28,0.633,0.9,0.8,0.1
34.3,0.633,0.9,0.8,0.1
34.32,0.633,0.9,0.8,0.1
34.34,0.633,0.9,0.8,0.1
34.36,0.631,0.9,0.8,0.1
34.38,0.631,0.9,0.8,0.1
34.4,0.631,0.9,0.8,0.1
34.42,0.633,0.9,0.8,0.1
34.44,0.633,0.9,0.8,0.1
34.46,0.633,0.9,0.8,0.1
34.48,0.633,0.9,0.8,0.1
34.5,0.633,0.9,0.8,0.1
34.52,0.633,0.9,0.8,0.1
34.54,0.633,0.9,0.8,0.1
34.56,0.633,0.9,0.8,0.1
34.58,0.635,0.9,0.8,0.1
34.6,0.635,0.9,0.8,0.1
34.62,0.635,0.9,0.8,0.1
34.64,0.635,0.9,0.8,0.1
34.66,0.635,0.9,0.8,0.1
34.68,0.637,0.9,0.8,0.1
34.7,0.637,0.9,0.8,0.1
34.72,0.637,0.9,0.8,0.1
34.74,0.638,0.9,0.8,0.1
34.76,0.638,0.9,0.8,0.1
34.78,0.64,0.9,0.8,0.1
34.8,0.64,0.9,0.8,0.1
34.82,0.64,0.9,0.8,0.1
34.84,0.642,0.9,0.8,0.1
34.86,0.642,0.9,0.8,0.1
34.88,0.644,0.9,0.8,0.1
34.9,0.644,0.9,0.8,0.1
34.92,0.644,0.9,0.8,0.1
34.94,0.644,0.9,0.8,0.1
34.96,0.645,0.9,0.8,0.1
34.98,0.645,0.9,0.8,0.1
35,0.645,0.9,0.8,0.1
35.02,0.645,0.8,0.8,0
35.04,0.645,0.8,0.8,0
35.06,0.645,0.8,0.8,0
35.08,0.645,0.8,0.8,0
35.1,0.644,0.8,0.8,0
35.12,0.64,0.8,0.8,0
35.14,0.638,0.8,0.8,0
35.16,0.635,0.8,0.8,0
35.18,0.63,0.8,0.8,0
35.2,0.624,0.8,0.8,0
35.22,0.617,0.8,0.8,0
35.24,0.612,0.8,0.8,0
35.26,0.605,0.8,0.8,0
35.28,0.596,0.8,0.8,0
35.3,0.588,0.8,0.8,0
35.32,0.579,0.8,0.8,0
35.34,0.57,0.8,0.8,0
35.36,0.562,0.8,0.8,0
35.38,0.553,0.8,0.8,0
35.4,0.542,0.8,0.8,0
35.42,0.532,0.8,0.8,0
35.44,0.523,0.8,0.8,0
35.46,0.513,0.8,0.8,0
35.48,0.504,0.8,0.8,0
35.5,0.493,0.8,0.8,0
35.52,0.485,0.8,0.8,0
35.54,0.476,0.8,0.8,0
35.56,0.467,0.8,0.8,0
35.58,0.459,0.8,0.8,0
35.6,0.45,0.8,0.8,0
35.62,0.443,0.8,0.8,0
35.64,0.438,0.8,0.8,0
35.66,0.431,0.8,0.8,0
35.68,0.425,0.8,0.8,0
35.7,0.422,0.8,0.8,0
35.72,0.418,0.8,0.8,0
35.74,0.415,0.8,0.8,0
35.76,0.413,0.8,0.8,0
35.78,0.411,0.8,0.8,0
35.8,0.411,0.8,0.8,0
35.82,0.411,0.8,0.8,0
35.84,0.413,0.8,0.8,0
35.86,0.415,0.8,0.8,0
35.88,0.418,0.8,0.8,0
35.9,0.422,0.8,0.8,0
35.92,0.425,0.8,0.8,0
35.94,0.431,0.8,0.8,0
35.96,0.436,0.8,0.8,0
35.98,0.443,0.8,0.8,0
36,0.448,0.8,0.8,0
36.02,0.455,0.8,0.8,0
36.04,0.462,0.8,0.8,0
36.06,0.471,0.8,0.8,0
36.08,0.479,0.8,0.8,0
36.1,0.486,0.8,0.8,0
36.12,0.495,0.8,0.8,0
36.14,0.504,0.8,0.8,0
36.16,0.513,0.8,0.8,0
36.18,0.521,0.8,0.8,0
36.2,0.53,0.8,0.8,0
36.22,0.539,0.8,0.8,0
36.24,0.546,0.8,0.8,0
36.26,0.555,0.8,0.8,0
36.28,0.562,0.8,0.8,0
36.3,0.568,0.8,0.8,0
36.32,0.575,0.8,0.8,0
36.34,0.582,0.8,0.8,0
36.36,0.588,0.8,0.8,0
36.38,0.593,0.8,0.8,0
36.4,0.598,0.8,0.8,0
36.42,0.602,0.8,0.8,0
36.44,0.605,0.8,0.8,0
36.46,0.607,0.8,0.8,0
36.48,0.61,0.8,0.8,0
36.5,0.61,0.8,0.8,0
36.52,0.612,0.8,0.8,0
36.54,0.612,0.8,0.8,0
36.56,0.61,0.8,0.8,0
36.58,0.61,0.8,0.8,0
36.6,0.609,0.8,0.8,0
36.62,0.605,0.8,0.8,0
36.64,0.603,0.8,0.8,0
36.66,0.6,0.8,0.8,0
36.68,0.595,0.8,0.8,0
36.7,0.591,0.8,0.8,0
36.72,0.586,0.8,0.8,0
36.74,0.581,0.8,0.8,0
36.76,0.574,0.8,0.8,0
36.78,0.568,0.8,0.8,0
36.8,0.562,0.8,0.8,0
36.82,0.555,0.8,0.8,0
36.84,0.549,0.8,0.8,0
36.86,0.542,0.8,0.8,0
36.88,0.534,0.8,0.8,0
36.9,0.527,0.8,0.8,0
36.92,0.52,0.8,0.8,0
36.94,0.513,0.8,0.8,0
36.96,0.507,0.8,0.8,0
36.98,0.5,0.8,0.8,0
37,0.493,0.8,0.8,0
37.02,0.486,0.8,0.8,0
37.04,0.481,0.8,0.8,0
37.06,0.474,0.8,0.8,0
37.08,0.469,0.8,0.8,0
37.1,0.464,0.8,0.8,0
37.12,0.46,0.8,0.8,0
37.14,0.455,0.8,0.8,0
37.16,0.452,0.8,0.8,0
37.18,0.448,0.8,0.8,0
37.2,0.445,0.8,0.8,0
37.22,0.443,0.8,0.8,0
37.24,0.441,0.8,0.8,0
37.26,0.441,0.8,0.8,0
37.28,0.439,0.8,0.8,0
37.3,0.439,0.8,0.8,0
37.32,0.441,0.8,0.8,0
37.34,0.441,0.8,0.8,0
37.36,0.443,0.8,0.8,0
37.38,0.446,0.8,0.8,0
37.4,0.448,0.8,0.8,0
37.42,0.452,0.8,0.8,0
37.44,0.455,0.8,0.8,0
37.46,0.459,0.8,0.8,0
37.48,0.462,0.8,0.8,0
37.5,0.467,0.8,0.8,0
37.52,0.473,0.8,0.8,0
37.54,0.478,0.8,0.8,0
37.56,0.483,0.8,0.8,0
37.58,0.488,0.8,0.8,0
37.6,0.493,0.8,0.8,0
37.62,0.5,0.8,0.8,0
37.64,0.506,0.8,0.8,0
37.66,0.513,0.8,0.8,0
37.68,0.518,0.8,0.8,0
37.7,0.523,0.8,0.8,0
37.72,0.53,0.8,0.8,0
37.74,0.535,0.8,0.8,0
37.76,0.541,0.8,0.8,0
37.78,0.546,0.8,0.8,0
37.8,0.551,0.8,0.8,0
37.82,0.556,0.8,0.8,0
37.84,0.56,0.8,0.8,0
37.86,0.563,0.8,0.8,0
37.88,0.567,0.8,0.8,0
37.9,0.57,0.8,0.8,0
37.92,0.574,0.8,0.8,0
37.94,0.575,0.8,0.8,0
37.96,0.577,0.8,0.8,0
37.98,0.579,0.8,0.8,0
38,0.581,0.8,0.8,0
38.02,0.581,0.8,0.8,0
38.04,0.581,0.8,0.8,0
38.06,0.581,0.8,0.8,0
38.08,0.579,0.8,0.8,0
38.1,0.579,0.8,0.8,0
38.12,0.575,0.8,0.8,0
38.14,0.574,0.8,0.8,0
38.16,0.572,0.8,0.8,0
38.18,0.568,0.8,0.8,0
38.2,0.565,0.8,0.8,0
38.22,0.562,0.8,0.8,0
38.24,0.558,0.8,0.8,0
38.26,0.553,0.8,0.8,0
38.28,0.549,0.8,0.8,0
38.3,0.544,0.8,0.8,0
38.32,0.539,0.8,0.8,0
38.34,0.534,0.8,0.8,0
38.36,0.528,0.8,0.8,0
38.38,0.523,0.8,0.8,0
38.4,0.518,0.8,0.8,0
38.42,0.513,0.8,0.8,0
38.44,0.507,0.8,0.8,0
38.46,0.502,0.8,0.8,0
38.48,0.497,0.8,0.8,0
38.5,0.492,0.8,0.8,0
38.52,0.486,0.8,0.8,0
38.54,0.483,0.8,0.8,0
38.56,0.479,0.8,0.8,0
38.58,0.474,0.8,0.8,0
38.6,0.471,0.8,0.8,0
38.62,0.469,0.8,0.8,0
38.64,0.466,0.8,0.8,0
38.66,0.464,0.8,0.8,0
38.68,0.462,0.8,0.8,0
38.7,0.46,0.8,0.8,0
38.72,0.46,0.8,0.8,0
38.74,0.459,0.8,0.8,0
38.76,0.459,0.8,0.8,0
38.78,0.46,0.8,0.8,0
38.8,0.46,0.8,0.8,0
38.82,0.462,0.8,0.8,0
38.84,0.464,0.8,0.8,0
38.86,0.466,0.8,0.8,0
38.88,0.469,0.8,0.8,0
38.9,0.471,0.8,0.8,0
38.92,0.474,0.8,0.8,0
38.94,0.478,0.8,0.8,0
38.96,0.481,0.8,0.8,0
38.98,0.485,0.8,0.8,0
39,0.49,0.8,0.8,0
39.02,0.493,0.8,0.8,0
39.04,0.497,0.8,0.8,0
39.06,0.502,0.8,0.8,0
39.08,0.506,0.8,0.8,0
39.1,0.511,0.8,0.8,0
39.12,0.516,0.8,0.8,0
39.14,0.52,0.8,0.8,0
39.16,0.523,0.8,0.8,0
39.18,0.528,0.8,0.8,0
39.2,0.532,0.8,0.8,0
39.22,0.535,0.8,0.8,0
39.24,0.539,0.8,0.8,0
39.26,0.542,0.8,0.8,0
39.28,0.546,0.8,0.8,0
39.3,0.549,0.8,0.8,0
39.32,0.551,0.8,0.8,0
39.34,0.555,0.8,0.8,0
39.36,0.556,0.8,0.8,0
39.38,0.558,0.8,0.8,0
39.4,0.56,0.8,0.8,0
39.42,0.56,0.8,0.8,0
39.44,0.562,0.8,0.8,0
39.46,0.562,0.8,0.8,0
39.48,0.562,0.8,0.8,0
39.5,0.562,0.8,0.8,0
39.52,0.56,0.8,0.8,0
39.54,0.56,0.8,0.8,0
39.56,0.558,0.8,0.8,0
39.58,0.556,0.8,0.8,0
39.6,0.555,0.8,0.8,0
39.62,0.553,0.8,0.8,0
39.64,0.549,0.8,0.8,0
39.66,0.548,0.8,0.8,0
39.68,0.544,0.8,0.8,0
39.7,0.542,0.8,0.8,0
39.72,0.539,0.8,0.8,0
39.74,0.535,0.8,0.8,0
39.76,0.532,0.8,0.8,0
39.78,0.528,0.8,0.8,0
39.8,0.527,0.8,0.8,0
39.82,0.523,0.8,0.8,0
39.84,0.52,0.8,0.8,0
39.86,0.516,0.8,0.8,0
39.88,0.513,0.8,0.8,0
39.9,0.509,0.8,0.8,0
39.92,0.506,0.8,0.8,0
39.94,0.504,0.8,0.8,0
39.96,0.5,0.8,0.8,0
39.98,0.497,0.8,0.8,0
40,0.495,0.8,0.8,0
40.02,0.493,0.8,0.8,0
40.04,0.492,0.8,0.8,0
40.06,0.49,0.8,0.8,0
40.08,0.488,0.8,0.8,0
40.1,0.486,0.8,0.8,0
40.12,0.485,0.8,0.8,0
40.14,0.485,0.8,0.8,0
40.16,0.483,0.8,0.8,0
40.18,0.483,0.8,0.8,0
40.2,0.483,0.8,0.8,0
40.22,0.483,0.8,0.8,0
40.24,0.483,0.8,0.8,0
40.26,0.483,0.8,0.8,0
40.28,0.485,0.8,0.8,0
40.3,0.485,0.8,0.8,0
40.32,0.486,0.8,0.8,0
40.34,0.488,0.8,0.8,0
40.36,0.49,0.8,0.8,0
40.38,0.49,0.8,0.8,0
40.4,0.492,0.8,0.8,0
40.42,0.495,0.8,0.8,0
40.44,0.497,0.8,0.8,0
40.46,0.499,0.8,0.8,0
40.48,0.5,0.8,0.8,0
40.5,0.504,0.8,0.8,0
40.52,0.506,0.8,0.8,0
40.54,0.509,0.8,0.8,0
40.56,0.511,0.8,0.8,0
40.58,0.514,0.8,0.8,0
40.6,0.516,0.8,0.8,0
40.62,0.52,0.8,0.8,0
40.64,0.521,0.8,0.8,0
40.66,0.523,0.8,0.8,0
40.68,0.527,0.8,0.8,0
40.7,0.528,0.8,0.8,0
40.72,0.53,0.8,0.8,0
40.74,0.532,0.8,0.8,0
40.76,0.534,0.8,0.8,0
40.78,0.535,0.8,0.8,0
40.8,0.537,0.8,0.8,0
40.82,0.539,0.8,0.8,0
40.84,0.541,0.8,0.8,0
40.86,0.541,0.8,0.8,0
40.88,0.541,0.8,0.8,0
40.9,0.542,0.8,0.8,0
40.92,0.542,0.8,0.8,0
40.94,0.542,0.8,0.8,0
40.96,0.542,0.8,0.8,0
40.98,0.541,0.8,0.8,0
41,0.541,0.8,0.8,0
41.02,0.539,0.8,0.8,0
41.04,0.539,0.8,0.8,0
41.06,0.537,0.8,0.8,0
41.08,0.535,0.8,0.8,0
41.1,0.535,0.8,0.8,0
41.12,0.534,0.8,0.8,0
41.14,0.532,0.8,0.8,0
41.16,0.53,0.8,0.8,0
41.18,0.528,0.8,0.8,0
41.2,0.527,0.8,0.8,0
41.22,0.525,0.8,0.8,0
41.24,0.523,0.8,0.8,0
41.26,0.521,0.8,0.8,0
41.28,0.52,0.8,0.8,0
41.3,0.518,0.8,0.8,0
41.32,0.516,0.8,0.8,0
41.34,0.516,0.8,0.8,0
41.36,0.514,0.8,0.8,0
41.38,0.513,0.8,0.8,0
41.4,0.511,0.8,0.8,0
41.42,0.509,0.8,0.8,0
41.44,0.507,0.8,0.8,0
41.46,0.507,0.8,0.8,0
41.48,0.506,0.8,0.8,0
41.5,0.504,0.8,0.8,0
41.52,0.504,0.8,0.8,0
41.54,0.502,0.8,0.8,0
41.56,0.5,0.8,0.8,0
41.58,0.5,0.8,0.8,0
41.6,0.499,0.8,0.8,0
41.62,0.499,0.8,0.8,0
41.64,0.497,0.8,0.8,0
41.66,0.497,0.8,0.8,0
41.68,0.497,0.8,0.8,0
41.7,0.497,0.8,0.8,0
41.72,0.497,0.8,0.8,0
41.74,0.497,0.8,0.8,0
41.76,0.497,0.8,0.8,0
41.78,0.497,0.8,0.8,0
41.8,0.499,0.8,0.8,0
41.82,0.499,0.8,0.8,0
41.84,0.5,0.8,0.8,0
41.86,0.5,0.8,0.8,0
41.88,0.502,0.8,0.8,0
41.9,0.504,0.8,0.8,0
41.92,0.504,0.8,0.8,0
41.94,0.506,0.8,0.8,0
41.96,0.507,0.8,0.8,0
41.98,0.507,0.8,0.8,0
42,0.509,0.8,0.8,0
42.02,0.511,0.8,0.8,0
42.04,0.511,0.8,0.8,0
42.06,0.513,0.8,0.8,0
42.08,0.514,0.8,0.8,0
42.1,0.514,0.8,0.8,0
42.12,0.516,0.8,0.8,0
42.14,0.518,0.8,0.8,0
42.16,0.518,0.8,0.8,0
42.18,0.52,0.8,0.8,0
42.2,0.52,0.8,0.8,0
42.22,0.521,0.8,0.8,0
42.24,0.521,0.8,0.8,0
42.26,0.521,0.8,0.8,0
42.28,0.523,0.8,0.8,0
42.3,0.523,0.8,0.8,0
42.32,0.523,0.8,0.8,0
42.34,0.523,0.8,0.8,0
42.36,0.525,0.8,0.8,0
42.38,0.525,0.8,0.8,0
42.4,0.525,0.8,0.8,0
42.42,0.525,0.8,0.8,0
42.44,0.525,0.8,0.8,0
42.46,0.525,0.8,0.8,0
42.48,0.525,0.8,0.8,0
42.5,0.525,0.8,0.8,0
42.52,0.525,0.8,0.8,0
42.54,0.525,0.8,0.8,0
42.56,0.525,0.8,0.8,0
42.58,0.525,0.8,0.8,0
42.6,0.525,0.8,0.8,0
42.62,0.523,0.8,0.8,0
42.64,0.523,0.8,0.8,0
42.66,0.523,0.8,0.8,0
42.68,0.523,0.8,0.8,0
42.7,0.523,0.8,0.8,0
42.72,0.521,0.8,0.8,0
42.74,0.521,0.8,0.8,0
42.76,0.521,0.8,0.8,0
42.78,0.52,0.8,0.8,0
42.8,0.52,0.8,0.8,0
42.82,0.518,0.8,0.8,0
42.84,0.518,0.8,0.8,0
42.86,0.518,0.8,0.8,0
42.88,0.516,0.8,0.8,0
42.9,0.516,0.8,0.8,0
42.92,0.516,0.8,0.8,0
42.94,0.514,0.8,0.8,0
42.96,0.514,0.8,0.8,0
42.98,0.514,0.8,0.8,0
43,0.513,0.8,0.8,0
43.02,0.513,0.8,0.8,0
43.04,0.513,0.8,0.8,0
43.06,0.511,0.8,0.8,0
43.08,0.511,0.8,0.8,0
43.1,0.511,0.8,0.8,0
43.12,0.511,0.8,0.8,0
43.14,0.511,0.8,0.8,0
43.16,0.511,0.8,0.8,0
43.18,0.511,0.8,0.8,0
43.2,0.511,0.8,0.8,0
43.22,0.511,0.8,0.8,0
43.24,0.511,0.8,0.8,0
43.26,0.513,0.8,0.8,0
43.28,0.513,0.8,0.8,0
43.3,0.513,0.8,0.8,0
43.32,0.513,0.8,0.8,0
43.34,0.513,0.8,0.8,0
43.36,0.514,0.8,0.8,0
43.38,0.514,0.8,0.8,0
43.4,0.514,0.8,0.8,0
43.42,0.514,0.8,0.8,0
43.44,0.516,0.8,0.8,0
43.46,0.516,0.8,0.8,0
43.48,0.516,0.8,0.8,0
43.5,0.516,0.8,0.8,0
43.52,0.518,0.8,0.8,0
43.54,0.518,0.8,0.8,0
43.56,0.518,0.8,0.8,0
43.58,0.518,0.8,0.8,0
43.6,0.518,0.8,0.8,0
43.62,0.518,0.8,0.8,0
43.64,0.52,0.8,0.8,0
43.66,0.52,0.8,0.8,0
43.68,0.52,0.8,0.8,0
43.7,0.52,0.8,0.8,0
43.72,0.518,0.8,0.8,0
43.74,0.518,0.8,0.8,0
43.76,0.518,0.8,0.8,0
43.78,0.518,0.8,0.8,0
43.8,0.518,0.8,0.8,0
43.82,0.518,0.8,0.8,0
43.84,0.516,0.8,0.8,0
43.86,0.516,0.8,0.8,0
43.88,0.516,0.8,0.8,0
43.9,0.516,0.8,0.8,0
43.92,0.514,0.8,0.8,0
43.94,0.514,0.8,0.8,0
43.96,0.514,0.8,0.8,0
43.98,0.513,0.8,0.8,0
44,0.513,0.8,0.8,0
44.02,0.513,0.8,0.8,0
44.04,0.511,0.8,0.8,0
44.06,0.511,0.8,0.8,0
44.08,0.509,0.8,0.8,0
44.1,0.509,0.8,0.8,0
44.12,0.509,0.8,0.8,0
44.14,0.507,0.8,0.8,0
44.16,0.507,0.8,0.8,0
44.18,0.506,0.8,0.8,0
44.2,0.506,0.8,0.8,0
44.22,0.506,0.8,0.8,0
44.24,0.504,0.8,0.8,0
44.26,0.504,0.8,0.8,0
44.28,0.504,0.8,0.8,0
44.3,0.504,0.8,0.8,0
44.32,0.502,0.8,0.8,0
44.34,0.502,0.8,0.8,0
44.36,0.502,0.8,0.8,0
44.38,0.502,0.8,0.8,0
44.4,0.502,0.8,0.8,0
44.42,0.502,0.8,0.8,0
44.44,0.504,0.8,0.8,0
44.46,0.504,0.8,0.8,0
44.48,0.504,0.8,0.8,0
44.5,0.504,0.8,0.8,0
44.52,0.504,0.8,0.8,0
44.54,0.506,0.8,0.8,0
44.56,0.506,0.8,0.8,0
44.58,0.506,0.8,0.8,0
44.6,0.506,0.8,0.8,0
44.62,0.507,0.8,0.8,0
44.64,0.507,0.8,0.8,0
44.66,0.507,0.8,0.8,0
44.68,0.509,0.8,0.8,0
44.7,0.509,0.8,0.8,0
44.72,0.511,0.8,0.8,0
44.74,0.511,0.8,0.8,0
44.76,0.513,0.8,0.8,0
44.78,0.513,0.8,0.8,0
44.8,0.514,0.8,0.8,0
44.82,0.514,0.8,0.8,0
44.84,0.516,0.8,0.8,0
44.86,0.516,0.8,0.8,0
44.88,0.516,0.8,0.8,0
44.9,0.518,0.8,0.8,0
44.92,0.518,0.8,0.8,0
44.94,0.52,0.8,0.8,0
44.96,0.52,0.8,0.8,0
44.98,0.52,0.8,0.8,0
45,0.521,0.8,0.8,0
45.02,0.521,0.8,0.8,0
45.04,0.521,0.8,0.8,0
45.06,0.523,0.8,0.8,0
45.08,0.523,0.8,0.8,0
45.1,0.523,0.8,0.8,0
45.12,0.523,0.8,0.8,0
45.14,0.523,0.8,0.8,0
45.16,0.523,0.8,0.8,0
45.18,0.523,0.8,0.8,0
45.2,0.523,0.8,0.8,0
